A1,A2,A3,A4,A5,heat,time,15V,1A
25.68,25.2,25.49,25.78,26.66,0,8836
25.68,25.2,25.68,27.05,26.66,0,8876
25.68,25.2,25.59,26.07,26.66,0,8914
25.59,25.29,25.39,25.68,26.66,0,8954
25.68,25.2,25.59,26.07,26.66,0,8994
25.59,25.2,25.49,25.78,26.66,0,9033
25.59,25.2,25.59,25.98,26.66,0,9073
25.68,25.29,25.49,25.78,26.66,0,9112
25.68,25.2,25.49,25.78,26.66,0,9152
25.68,25.2,25.59,26.07,26.66,0,9192
25.39,25,25.49,25.68,26.66,0,9231
25.68,25.2,25.68,27.05,26.66,0,9271
25.68,25.2,25.68,27.05,26.66,0,9310
25.49,25.2,25.59,25.88,26.66,0,9350
25.59,25.2,25.49,25.78,26.66,0,9390
25.59,25.2,25.68,26.66,26.66,0,9428
25.68,25.2,25.49,25.78,26.66,0,9468
25.59,25.29,25.68,27.15,26.66,0,9507
25.59,25.2,25.49,25.78,26.66,0,9547
25.78,25.2,25.68,27.15,26.56,1,9586
25.68,25.2,25.59,26.07,26.46,1,9626
25.68,25.2,25.49,25.78,26.66,1,9666
25.59,25.2,25.68,26.66,26.66,1,9705
25.68,25.1,25.39,25.68,26.56,1,9745
25.68,25.2,25.49,25.78,26.66,1,9784
25.68,25.1,25.49,25.68,26.46,1,9824
25.68,25.2,25.59,26.07,26.76,1,9864
25.78,25.2,25.59,26.17,26.66,1,9903
25.68,25.2,25.59,26.07,26.76,1,9943
25.59,25.2,25.39,25.68,26.56,1,9981
25.68,25.2,25.49,25.78,26.37,1,10021
25.68,25,25.68,26.17,26.56,1,10062
25.78,25.2,25.49,25.78,26.66,1,10102
25.68,25.1,25.68,26.37,26.66,1,10143
25.68,25.2,25.39,25.68,26.66,1,10183
25.68,25.1,25.59,25.88,26.66,1,10224
25.68,25.2,25.49,25.78,26.56,1,10265
25.68,25.2,25.59,26.07,26.66,1,10305
25.68,25.2,25.68,27.05,26.56,1,10346
25.68,25.2,25.29,25.68,26.56,1,10387
25.68,25.2,25.59,26.07,26.76,1,10427
25.68,25.2,25.59,26.07,26.66,1,10468
25.59,25.2,25.49,25.78,26.95,1,10508
25.68,25.2,25.59,26.07,26.66,1,10549
25.68,25.2,25.59,26.07,26.66,1,10590
25.59,25.1,25.68,26.37,26.56,1,10630
25.68,25.2,25.39,25.68,26.86,1,10671
25.68,25.1,25.29,25.68,26.46,1,10711
25.68,25.2,25.49,25.78,26.76,1,10752
25.68,25.2,25.59,26.07,26.66,1,10792
25.59,25.29,25.49,25.78,26.76,1,10832
25.68,25.2,25.68,26.95,26.66,1,10873
25.68,25.2,25.68,26.95,26.76,1,10913
25.68,25.2,25.39,25.68,26.86,1,10954
25.68,25.2,25.59,26.07,26.66,1,10995
25.68,25.29,25.49,25.78,26.76,1,11035
25.59,25.2,25.59,25.98,26.86,1,11076
25.68,25.2,25.29,25.68,26.66,1,11116
25.59,25.1,25.39,25.68,26.76,1,11157
25.68,25.1,25.49,25.68,26.66,1,11198
25.68,25.1,25.49,25.68,26.66,1,11238
25.78,25.2,25.59,26.17,26.66,1,11279
25.68,25.2,25.59,26.07,26.76,1,11320
25.78,25.2,25.59,26.17,26.76,1,11360
25.68,25.2,25.49,25.78,26.66,1,11401
25.68,25.2,25.59,26.07,26.95,1,11441
25.68,25.1,25.49,25.68,26.95,1,11482
25.68,25.2,25.68,26.95,26.66,1,11523
25.68,25.2,25.59,26.07,26.66,1,11563
25.68,25.2,25.59,26.07,26.86,1,11603
25.78,25.1,25.68,26.46,26.95,1,11643
25.59,25.2,25.49,25.78,27.15,1,11684
25.59,25.2,25.68,26.66,26.76,1,11725
25.68,25.2,25.39,25.68,26.86,1,11765
25.59,25.2,25.49,25.78,27.05,1,11806
25.78,25.2,25.49,25.78,26.66,1,11846
25.68,25.1,25.59,25.88,26.66,1,11887
25.78,25.1,25.68,26.46,27.15,1,11928
25.59,25.1,25.49,25.68,26.95,1,11968
25.68,25.2,25.39,25.68,26.86,1,12009
25.78,25.1,25.49,25.68,26.76,1,12049
25.68,25.2,25.49,25.78,26.76,1,12090
25.68,25.1,25.59,25.88,26.66,1,12131
25.78,25.2,25.59,26.17,26.86,1,12171
25.78,25.1,25.49,25.68,27.05,1,12212
25.68,25.2,25.59,26.07,26.66,1,12253
25.78,25.2,25.59,26.17,26.76,1,12293
25.68,25.2,25.68,26.95,26.76,1,12334
25.68,25.2,25.68,26.95,26.86,1,12374
25.68,25.2,25.39,25.68,26.86,1,12414
25.68,25.2,25.68,26.95,26.86,1,12455
25.68,25.2,25.49,25.78,27.05,1,12495
25.68,25.2,25.29,25.68,27.05,1,12536
25.59,25.2,25.68,26.66,26.95,1,12576
25.68,25.2,25.68,26.95,26.95,1,12617
25.59,25.2,25.59,25.98,26.86,1,12658
25.68,25.2,25.49,25.78,26.95,1,12698
25.68,25.2,25.49,25.78,27.15,1,12739
25.59,25.2,25.49,25.78,27.05,1,12779
25.68,25.2,25.68,26.95,26.86,1,12820
25.68,25.1,25.68,26.37,26.95,1,12861
25.59,25.2,25.68,26.66,26.95,1,12901
25.68,25.2,25.49,25.78,27.05,1,12942
25.68,25.2,25.49,25.78,26.95,1,12983
25.59,25,25.59,25.78,27.15,1,13023
25.68,25.1,25.59,25.88,27.15,1,13064
25.68,25.1,25.59,25.88,27.05,1,13104
25.68,25.2,25.59,26.07,27.25,1,13145
25.68,25.2,25.49,25.78,27.05,1,13186
25.68,25.29,25.59,26.17,27.15,1,13225
25.68,25.2,25.68,26.95,27.15,1,13266
25.59,25.2,25.39,25.68,27.25,1,13306
25.68,25.2,25.49,25.78,27.05,1,13347
25.68,25.1,25.49,25.68,27.15,1,13388
25.68,25.29,25.59,26.17,27.15,1,13428
25.68,25.2,25.59,26.07,27.15,1,13469
25.68,25.1,25.59,25.88,27.15,1,13509
25.59,25.2,25.49,25.78,27.15,1,13550
25.68,25.2,25.68,26.95,27.05,1,13591
25.59,25.2,25.59,25.98,27.25,1,13631
25.68,25.2,25.49,25.78,27.05,1,13672
25.68,25.2,25.59,26.07,27.15,1,13712
25.78,25.2,25.68,27.15,27.15,1,13753
25.68,25.2,25.49,25.78,27.25,1,13794
25.68,25.2,25.59,26.07,27.15,1,13834
25.68,25.2,25.59,26.07,27.15,1,13875
25.59,25.2,25.49,25.78,27.25,1,13916
25.59,25.2,25.49,25.78,27.15,1,13956
25.68,25.2,25.49,25.78,27.15,1,13997
25.59,25.2,25.59,25.98,27.15,1,14036
25.68,25.2,25.39,25.68,27.34,1,14077
25.59,25.29,25.49,25.78,27.25,1,14118
25.78,25.1,25.59,25.88,27.05,1,14158
25.68,25.2,25.39,25.68,27.15,1,14199
25.68,25.2,25.68,26.95,27.25,1,14239
25.59,25.2,25.59,25.98,27.25,1,14280
25.68,25.1,25.59,25.88,27.25,1,14321
25.68,25.2,25.68,26.95,27.15,1,14361
25.59,25.2,25.59,25.98,27.25,1,14402
25.68,25.2,25.49,25.78,27.25,1,14442
25.68,25.2,25.68,26.95,27.25,1,14483
25.68,25.2,25.68,26.95,27.15,1,14524
25.68,25.2,25.59,26.07,27.34,1,14564
25.68,25.2,25.59,26.07,27.15,1,14605
25.59,25.2,25.49,25.78,27.34,1,14645
25.68,25.2,25.59,26.07,27.15,1,14686
25.68,25.2,25.68,26.95,27.34,1,14727
25.68,25.1,25.59,25.88,27.34,1,14767
25.68,25.2,25.59,26.07,27.15,1,14808
25.68,25.29,25.39,25.68,27.15,1,14849
25.59,25.2,25.49,25.78,27.34,1,14888
25.68,25.1,25.59,25.88,27.34,1,14929
25.68,25.2,25.39,25.68,27.25,1,14969
25.59,25.2,25.59,25.98,27.34,1,15010
25.59,25.2,25.59,25.98,27.15,1,15051
25.59,25.1,25.29,25.68,27.34,1,15091
25.68,25.2,25.49,25.78,27.15,1,15132
25.59,25.2,25.59,25.98,27.15,1,15172
25.68,25.2,25.49,25.78,27.25,1,15213
25.68,25.1,25.68,26.37,27.44,1,15254
25.68,25.2,25.59,26.07,27.25,1,15294
25.68,25.2,25.49,25.78,27.44,1,15335
25.68,25.2,25.59,26.07,27.34,1,15375
25.68,25.2,25.68,26.95,27.34,1,15416
25.68,25.1,25.59,25.88,27.54,1,15457
25.68,25.2,25.59,26.07,27.25,1,15497
25.78,25.2,25.68,27.15,27.25,1,15538
25.68,25.1,25.59,25.88,27.44,1,15579
25.78,25.2,25.29,25.68,27.25,1,15619
25.68,25.2,25.39,25.68,27.25,1,15660
25.68,25.2,25.49,25.78,27.15,1,15699
25.59,25.2,25.49,25.78,27.25,1,15740
25.68,25.2,25.49,25.78,27.15,1,15781
25.68,25.2,25.59,26.07,27.34,1,15821
25.68,25.2,25.68,26.95,27.34,1,15862
25.59,25.2,25.49,25.68,27.54,1,15902
25.68,25.2,25.59,26.07,27.25,1,15943
25.59,25.2,25.49,25.68,27.25,1,15984
25.68,25.2,25.59,26.07,27.15,1,16024
25.59,25.1,25.68,26.37,27.54,1,16065
25.68,25,25.68,26.17,27.54,1,16105
25.68,25.1,25.29,25.68,27.44,1,16146
25.68,25.1,25.68,26.37,27.44,1,16187
25.68,25.2,25.39,25.68,27.54,1,16227
25.59,25.2,25.49,25.68,27.34,1,16268
25.68,25.2,25.68,26.95,27.44,1,16308
25.68,25.2,25.59,26.07,27.34,1,16349
25.68,25.2,25.49,25.78,27.54,1,16390
25.68,25.1,25.49,25.68,27.44,1,16430
25.68,25.2,25.49,25.78,27.64,1,16471
25.68,25.1,25.49,25.68,27.44,1,16512
25.68,25.2,25.49,25.78,27.44,1,16551
25.68,25.29,25.39,25.68,27.34,1,16592
25.68,25.2,25.59,26.07,27.44,1,16632
25.68,25.2,25.49,25.78,27.34,1,16673
25.68,25.2,25.59,26.07,27.44,1,16714
25.68,25.1,25.49,25.68,27.64,1,16754
25.68,25.1,25.49,25.68,27.54,1,16795
25.68,25.2,25.68,26.95,27.54,1,16835
25.49,25.1,25.29,25.68,27.54,1,16876
25.68,25.2,25.68,26.95,27.25,1,16917
25.68,25.2,25.39,25.68,27.64,1,16957
25.59,25.1,25.59,25.88,27.64,1,16998
25.68,25.2,25.68,26.95,27.54,1,17038
25.68,25.2,25.59,26.07,27.64,1,17079
25.68,25.2,25.68,26.95,27.54,1,17120
25.68,25.1,25.59,25.88,27.54,1,17160
25.68,25.2,25.68,26.95,27.64,1,17201
25.68,25.2,25.68,26.95,27.64,1,17241
25.59,25.2,25.49,25.68,27.64,1,17282
25.68,25.2,25.68,26.95,27.64,1,17323
25.68,25.2,25.59,26.07,27.64,1,17362
25.68,25.2,25.29,25.68,27.54,1,17403
25.78,25.2,25.59,26.17,27.64,1,17444
25.68,25.2,25.49,25.78,27.64,1,17484
25.68,25.2,25.39,25.68,27.54,1,17525
25.68,25.2,25.49,25.78,27.54,1,17565
25.68,25.2,25.59,26.07,27.64,1,17606
25.68,25.2,25.59,26.07,27.64,1,17647
25.68,25.2,25.68,26.95,27.64,1,17687
25.68,25.2,25.59,26.07,27.54,1,17728
25.59,25.2,25.59,25.98,27.64,1,17768
25.68,25.2,25.49,25.78,27.64,1,17809
25.59,25.29,25.59,26.17,27.64,1,17850
25.68,25.2,25.59,26.07,27.64,1,17890
25.68,25.2,25.68,26.95,27.64,1,17931
25.78,25.2,25.59,26.17,27.64,1,17971
25.68,25.2,25.59,26.07,27.64,1,18012
25.68,25.1,25.59,25.88,27.64,1,18053
25.59,25.2,25.49,25.68,27.64,1,18093
25.59,25.2,25.59,25.98,27.64,1,18134
25.68,25.29,25.68,27.15,27.64,1,18174
25.68,25.2,25.68,26.95,27.64,1,18214
25.68,25.2,25.49,25.78,27.64,1,18255
25.68,25.2,25.68,26.95,27.73,1,18295
25.68,25.2,25.39,25.68,27.64,1,18336
25.68,25.2,25.49,25.78,27.64,1,18377
25.78,25.2,25.49,25.78,27.64,1,18417
25.68,25.2,25.49,25.78,27.64,1,18458
25.68,25.2,25.49,25.78,27.64,1,18498
25.68,25.2,25.49,25.78,27.73,1,18539
25.68,25.2,25.59,26.07,27.83,1,18580
25.59,25.2,25.59,25.98,27.73,1,18620
25.68,25.2,25.49,25.78,27.83,1,18661
25.59,25.1,25.68,26.37,27.64,1,18701
25.68,25.2,25.49,25.78,27.83,1,18742
25.68,25.2,25.59,26.07,27.64,1,18783
25.59,25.2,25.49,25.68,27.93,1,18823
25.68,25.1,25.59,25.88,27.93,1,18864
25.78,25.2,25.39,25.68,27.73,1,18904
25.59,25.2,25.59,25.98,27.83,1,18945
25.49,25.2,25.49,25.68,27.93,1,18985
25.68,25.1,25.59,25.88,27.83,1,19025
25.68,25.2,25.68,26.95,27.64,1,19066
25.68,25.2,25.49,25.78,27.73,1,19107
25.68,25.2,25.49,25.78,27.93,1,19147
25.68,25.2,25.49,25.78,28.03,1,19188
25.49,25.2,25.49,25.68,27.73,1,19228
25.68,25.2,25.68,26.95,27.64,1,19269
25.68,25.2,25.68,26.95,27.73,1,19310
25.59,25.2,25.39,25.68,27.64,1,19350
25.59,25.2,25.59,25.98,27.93,1,19391
25.68,25.1,25.39,25.68,27.73,1,19431
25.59,25.2,25.59,25.98,28.03,1,19472
25.68,25.2,25.59,26.07,27.64,1,19513
25.68,25.2,25.39,25.68,27.93,1,19553
25.59,25.2,25.59,25.98,27.93,1,19594
25.68,25.29,25.59,26.17,27.93,1,19634
25.68,25.29,25.29,25.68,28.03,1,19675
25.68,25.2,25.49,25.78,27.83,1,19716
25.68,25.1,25.68,26.37,27.93,1,19756
25.68,25.2,25.49,25.78,27.64,1,19796
25.68,25.2,25.39,25.68,28.03,1,19836
25.68,25.2,25.49,25.78,27.64,1,19877
25.68,25.1,25.49,25.68,27.93,1,19918
25.78,25.2,25.39,25.68,28.03,1,19958
25.68,25.29,25.59,26.17,27.83,1,19999
25.59,25.29,25.39,25.68,28.12,1,20040
25.68,25.2,25.59,26.07,28.03,1,20080
25.68,25.2,25.59,26.07,27.73,1,20121
25.68,25.2,25.59,26.07,27.73,1,20161
25.68,25.2,25.59,26.07,27.73,1,20202
25.68,25.2,25.59,26.07,27.83,1,20243
25.59,25.2,25.49,25.68,28.03,1,20283
25.68,25.2,25.49,25.78,28.12,1,20324
25.59,25.2,25.49,25.68,28.03,1,20364
25.59,25.2,25.39,25.68,28.12,1,20405
25.59,25.29,25.49,25.78,27.93,1,20446
25.68,25.2,25.39,25.68,27.83,1,20486
25.68,25.2,25.29,25.68,28.12,1,20527
25.68,25.2,25.49,25.78,27.73,1,20567
25.68,25.2,25.68,26.95,27.83,1,20608
25.59,25.2,25.59,25.98,28.03,1,20648
25.68,25.2,25.39,25.68,27.93,1,20688
25.68,25.2,25.59,26.07,27.93,1,20729
25.68,25.2,25.49,25.78,27.93,1,20770
25.59,25,25.68,26.17,28.03,1,20810
25.68,25.2,25.59,26.07,27.83,1,20851
25.68,25.2,25.68,26.95,27.83,1,20891
25.59,25.2,25.59,25.98,28.12,1,20932
25.59,25.2,25.59,25.98,27.93,1,20973
25.68,25.2,25.68,26.95,27.83,1,21013
25.68,25,25.39,25.68,28.12,1,21054
25.68,25.2,25.59,26.07,27.73,1,21094
25.78,25.2,25.59,26.17,27.93,1,21135
25.68,25.1,25.59,25.88,27.93,1,21176
25.68,25.29,25.39,25.68,28.12,1,21216
25.68,25.2,25.59,26.07,27.83,1,21257
25.68,25.2,25.59,26.07,27.93,1,21297
25.68,25,25.59,25.78,28.03,1,21338
25.68,25.2,25.49,25.78,28.12,1,21379
25.68,25.2,25.49,25.78,27.93,1,21419
25.68,25.2,25.59,26.07,28.03,1,21459
25.68,25.29,25.59,26.17,27.93,1,21499
25.59,25.29,25.59,26.17,27.93,1,21540
25.68,25.2,25.39,25.68,28.03,1,21581
25.68,25.2,25.49,25.78,28.12,1,21621
25.78,25.1,25.59,25.88,27.93,1,21662
25.59,25.1,25.68,26.37,28.12,1,21703
25.39,25,25.49,25.68,28.12,1,21743
25.59,25,25.68,26.17,27.93,1,21784
25.68,25.2,25.49,25.78,28.22,1,21824
25.68,25.2,25.68,26.95,28.12,1,21865
25.68,25.2,25.49,25.78,28.12,1,21906
25.68,25.2,25.49,25.78,27.93,1,21946
25.59,25.2,25.68,26.66,28.03,1,21987
25.59,25.2,25.39,25.68,28.12,1,22027
25.68,25.2,25.59,26.07,28.12,1,22068
25.68,25.2,25.39,25.68,28.22,1,22109
25.78,25.2,25.68,27.15,28.22,1,22149
25.68,25.2,25.68,26.95,28.12,1,22190
25.68,25.2,25.68,26.86,27.93,1,22230
25.59,25.2,25.68,26.66,28.32,1,22270
25.68,25.1,25.29,25.68,28.12,1,22311
