A1,A2,A3,A4,A5,heat,time
19.34,18.85,19.73,20.31,20.02,0.0,10742.0
19.53,18.95,19.73,20.31,20.02,0.0,10783.0
19.73,19.14,20.12,20.12,19.82,0.0,10823.0
19.73,19.04,19.63,20.21,19.92,0.0,10864.0
19.63,18.85,19.63,20.31,19.92,0.0,10905.0
19.53,19.04,19.82,20.12,19.92,0.0,10945.0
19.53,19.04,19.73,20.31,20.02,0.0,10986.0
19.34,19.04,19.73,20.31,19.92,0.0,11026.0
19.63,19.34,19.73,20.31,20.02,0.0,11067.0
19.63,19.34,19.63,20.41,20.02,0.0,11108.0
19.53,19.04,19.63,20.31,20.12,0.0,11148.0
19.73,19.04,19.73,20.12,19.92,0.0,11189.0
19.63,18.95,19.73,20.31,19.82,0.0,11229.0
19.53,19.04,19.63,20.12,20.12,0.0,11270.0
19.63,19.04,20.02,20.31,20.02,0.0,11311.0
19.53,19.14,19.92,20.21,19.92,0.0,11351.0
19.53,19.24,19.92,20.31,20.02,0.0,11392.0
19.63,19.04,19.73,20.41,19.92,0.0,11431.0
19.63,19.24,19.73,20.41,20.12,0.0,11472.0
19.53,18.95,19.73,20.02,19.92,0.0,11513.0
19.53,19.14,19.63,20.21,19.82,0.0,11553.0
19.63,19.04,19.82,20.21,19.82,0.0,11594.0
19.73,19.24,19.82,20.41,20.21,0.0,11635.0
19.53,19.14,19.82,20.12,20.12,0.0,11675.0
19.43,19.14,19.92,20.21,20.02,0.0,11716.0
19.63,19.04,19.73,20.12,19.92,0.0,11756.0
19.63,19.04,19.63,20.31,19.82,0.0,11797.0
19.63,18.95,19.82,20.21,19.92,0.0,11838.0
19.73,18.85,19.82,20.02,19.92,0.0,11878.0
19.53,19.14,19.53,20.31,20.02,0.0,11919.0
19.73,19.04,19.92,20.21,19.92,0.0,11959.0
19.53,19.14,19.63,20.21,19.82,0.0,12000.0
19.63,19.24,19.82,20.31,20.21,0.0,12041.0
19.63,19.14,19.63,20.21,19.82,0.0,12081.0
19.34,18.85,20.02,20.21,19.92,0.0,12122.0
19.53,18.95,19.82,20.31,19.82,0.0,12162.0
19.63,18.95,19.73,20.21,19.73,0.0,12203.0
19.53,18.95,20.02,20.12,20.02,0.0,12243.0
19.43,18.95,19.43,20.31,19.73,0.0,12283.0
19.43,19.04,19.53,20.21,19.92,0.0,12324.0
19.53,19.04,19.73,20.31,19.82,0.0,12364.0
19.73,19.14,19.53,20.02,19.92,0.0,12405.0
19.73,19.04,19.82,20.02,19.92,0.0,12446.0
19.73,19.04,19.53,20.21,19.82,1.0,12486.0
19.63,19.24,19.63,20.31,19.82,1.0,12527.0
19.92,19.34,20.21,20.41,20.21,1.0,12568.0
19.63,19.24,19.92,20.21,20.02,1.0,12608.0
19.73,19.04,19.53,20.31,20.02,1.0,12649.0
19.53,18.95,19.82,20.41,19.82,1.0,12689.0
19.63,19.14,19.92,20.41,20.02,1.0,12730.0
19.43,19.34,19.82,20.21,19.92,1.0,12771.0
19.63,19.34,19.63,20.31,19.82,1.0,12811.0
19.73,19.24,19.82,20.12,19.92,1.0,12852.0
19.63,19.14,19.82,20.31,20.12,1.0,12892.0
19.63,19.14,20.02,20.31,19.92,1.0,12933.0
19.92,19.34,19.92,20.41,19.92,1.0,12974.0
19.92,19.14,19.82,20.31,20.02,1.0,13014.0
19.73,19.14,19.92,20.21,19.92,1.0,13054.0
19.53,19.34,19.63,20.21,19.92,1.0,13094.0
19.63,19.04,19.82,20.21,19.92,1.0,13135.0
19.43,19.14,19.82,20.12,20.12,1.0,13176.0
19.53,19.04,19.63,20.31,20.02,1.0,13216.0
19.63,19.14,19.73,20.41,20.21,1.0,13257.0
19.82,18.95,20.12,20.02,20.02,1.0,13297.0
19.63,18.95,19.73,20.31,19.82,1.0,13338.0
19.53,18.95,19.92,20.21,20.02,1.0,13379.0
19.63,19.24,19.73,20.31,19.82,1.0,13419.0
19.53,19.14,19.73,20.31,19.73,1.0,13460.0
19.82,18.95,19.43,20.31,19.92,1.0,13501.0
19.63,19.34,19.63,20.31,20.02,1.0,13541.0
19.82,19.34,19.82,20.21,19.92,1.0,13582.0
19.73,19.14,19.73,20.12,20.02,1.0,13622.0
19.63,19.04,19.63,20.21,19.82,1.0,13663.0
19.63,19.14,19.82,20.21,19.73,1.0,13704.0
19.43,19.34,19.63,20.31,19.82,1.0,13744.0
19.34,18.85,19.53,20.21,19.73,1.0,13785.0
19.53,19.14,19.92,20.31,19.92,1.0,13825.0
19.53,19.14,19.82,20.31,19.82,1.0,13865.0
19.43,19.14,19.73,20.21,19.92,1.0,13906.0
19.53,19.24,19.63,20.41,19.92,1.0,13946.0
19.63,19.14,19.82,20.31,20.02,1.0,13987.0
19.73,19.04,20.02,20.02,20.02,1.0,14027.0
19.53,19.04,19.92,20.31,19.82,1.0,14068.0
19.53,19.04,19.92,20.12,19.92,1.0,14109.0
19.53,19.14,19.92,20.41,19.92,1.0,14149.0
19.53,19.24,19.92,20.31,19.73,1.0,14190.0
19.73,18.85,19.73,20.31,20.02,1.0,14231.0
19.53,19.24,19.73,20.21,20.21,1.0,14271.0
19.73,19.04,19.92,20.41,19.73,1.0,14312.0
19.34,19.24,19.73,20.12,20.21,1.0,14352.0
19.34,19.04,19.92,20.31,20.02,1.0,14393.0
19.82,19.04,19.63,20.31,19.82,1.0,14434.0
19.63,18.95,19.73,20.02,20.02,1.0,14474.0
19.43,19.04,19.73,20.41,19.92,1.0,14515.0
19.53,18.95,19.82,20.02,19.92,1.0,14555.0
