A1,A2,A3,A4,A5,time
23.24,23.14,23.73,24.71,27.64,84046
23.24,23.05,23.63,24.71,27.73,84084
23.24,23.14,23.73,24.61,27.64,84123
23.24,23.14,23.73,24.51,27.73,84162
23.24,23.14,23.73,24.61,27.64,84200
23.14,23.14,23.73,24.61,27.83,84239
23.24,23.24,23.73,24.71,27.73,84277
23.24,23.05,23.73,24.51,27.73,84316
23.24,23.24,23.73,24.51,27.73,84354
23.14,23.14,23.73,24.71,27.83,84392
23.14,23.14,23.63,24.61,27.73,84431
23.24,23.05,23.73,24.61,27.83,84469
23.24,23.14,23.73,24.61,27.64,84508
23.24,23.14,23.73,24.61,27.73,84546
23.34,23.24,23.73,24.71,27.64,84585
23.24,23.05,23.73,24.61,27.73,84623
23.24,23.24,23.63,24.71,27.64,84662
23.24,23.14,23.63,24.71,27.73,84701
23.14,23.05,23.73,24.61,27.73,84739
23.24,23.14,23.73,24.61,27.64,84777
23.24,23.24,23.73,24.71,27.83,84815
23.24,23.14,23.73,24.71,27.83,84854
23.24,23.34,23.73,24.61,27.73,84893
23.24,23.14,23.73,24.71,27.64,84931
23.24,23.14,23.73,24.71,27.83,84970
23.24,23.14,23.73,24.61,27.93,85008
23.14,23.05,23.73,24.71,27.83,85047
23.34,23.14,23.73,24.71,27.83,85085
23.24,23.05,23.73,24.71,27.73,85124
23.24,23.24,23.73,24.71,28.03,85163
23.14,23.24,23.73,24.71,27.93,85200
23.24,23.24,23.73,24.61,27.73,85239
23.24,23.05,23.73,24.61,27.73,85277
23.24,23.14,23.73,24.71,27.83,85316
23.24,23.14,23.73,24.71,27.73,85354
23.14,23.24,23.63,24.71,27.83,85393
23.14,22.95,23.63,24.71,27.73,85432
23.24,23.24,23.73,24.61,27.64,85470
23.24,23.05,23.73,24.61,27.73,85509
23.24,23.14,23.73,24.71,27.73,85547
23.24,23.05,23.73,24.61,27.93,85585
23.14,23.05,23.73,24.71,28.03,85624
23.34,23.24,23.73,24.71,27.73,85662
23.24,23.05,23.73,24.71,27.83,85701
23.05,23.24,23.73,24.71,27.73,85739
23.24,23.05,23.73,24.71,27.93,85778
23.24,23.24,23.73,24.71,27.83,85816
23.14,23.24,23.73,24.71,28.12,85855
23.24,23.14,23.63,24.61,27.93,85894
23.059
23.24,23.24,23.83,25.20,28.61,92127
23.24,23.14,23.73,25.20,28.42,92166
23.34,23.24,23.73,25.10,28.52,92204
23.44,23.24,23.73,25.10,28.52,92242
23.24,23.14,23.73,25.20,28.32,92281
23.24,23.05,23.73,25.10,28.52,92319
23.24,23.05,23.73,25.00,28.32,92358
23.34,23.05,23.73,25.00,28.42,92396
23.34,23.14,23.73,25.20,28.42,92435
23.34,23.05,23.83,25.10,28.42,92473
23.34,23.24,23.83,25.20,28.61,92512
23.24,23.24,23.73,25.00,28.52,92551
23.24,23.14,23.83,25.10,28.32,92589
23.44,23.14,23.73,25.20,28.42,92627
23.24,23.05,23.73,25.20,28.42,92665
23.34,23.14,23.73,25.10,28.32,92704
23.44,23.05,23.73,25.20,28.52,92742
23.34,23.05,23.83,25.10,28.52,92781
23.24,23.14,23.73,25.20,28.42,92820
23.24,23.14,23.93,25.10,28.42,92858
23.44,23.05,23.83,25.10,28.42,92897
23.24,23.24,23.73,25.20,28.52,92935
23.24,23.14,23.73,25.20,28.61,92974
23.24,23.14,23.73,25.10,28.42,93012
23.24,23.14,23.73,25.10,28.52,93050
23.24,23.24,23.73,25.10,28.42,93089
23.34,23.24,23.83,25.20,28.61,93127
23.24,23.14,23.73,25.20,28.61,93166
23.24,23.24,23.73,25.10,28.52,93204
23.34,23.14,23.83,25.20,28.61,93243
23.34,23.24,23.83,25.10,28.52,93282
23.34,23.14,23.93,25.10,28.52,93320
23.63,23.24,23.73,25.00,28.42,93359
23.24,23.14,23.83,25.20,28.52,93396
23.34,23.24,23.73,25.20,28.42,93435
23.34,23.24,23.73,25.20,28.61,93473
23.24,23.14,23.73,25.20,28.32,93512
23.34,23.14,23.73,25.20,28.61,93551
23.34,23.24,23.83,25.10,28.52,93589
23.24,23.24,23.83,25.20,28.42,93628
23.24,23.14,23.73,25.20,28.42,93666
23.24,23.24,23.73,25.20,28.32,93705
23.34,23.24,23.73,25.20,28.52,93744
23.34,23.05,23.73,25.10,28.52,93782
23.24,23.14,23.83,25.20,28.52,93820
23.34,23.24,23.83,25.20,28.52,93858
23.24,23.24,23.73,25.20,28.52,93897
23.34,23.05,23.83,25.20,28.52,93935
23.34,23.24,23.93,25.20,28.61,93974
23.34,23.24,23.73,25.10,28.61,94013
23.24,23.14,23.63,25.20,28.61,94051
23.34,23.05,23.73,25.20,28.52,94090
23.34,23.24,23.83,25.20,28.61,94128
23.34,23.14,23.73,25.20,28.42,94167
23.24,23.24,23.83,25.20,28.61,94204
23.34,23.24,23.73,25.20,28.61,94243
23.24,23.14,23.73,25.20,28.32,94282
23.24,23.14,23.73,25.20,28.52,94320
23.44,23.24,23.73,25.20,28.61,94359
23.24,23.14,23.73,25.20,28.52,94397
23.34,23.14,23.73,25.20,28.52,94436
23.34,23.05,23.73,25.20,28.52,94474
23.24,23.24,23.73,25.00,28.42,94513
23.34,23.14,23.73,25.20,28.61,94552
23.34,23.14,23.73,25.20,28.61,94589
23.34,23.14,23.73,25.20,28.52,94628
23.34,23.24,23.73,25.20,28.61,94666
23.24,23.24,23.83,25.20,28.61,94705
23.34,23.14,23.73,25.20,28.61,94744
23.24,23.14,23.83,25.20,28.61,94782
23.34,23.14,23.83,25.20,28.61,94821
23.24,23.14,23.73,25.20,28.52,94859
23.24,23.14,23.73,25.10,28.61,94898
23.24,23.14,23.73,25.20,28.52,94936
23.24,23.05,23.83,25.20,28.61,94974
23.24,23.14,23.73,25.20,28.52,95013
23.24,23.24,23.83,25.20,28.61,95051
23.24,23.14,23.73,25.20,28.61,95090
23.34,23.05,23.73,25.20,28.61,95128
23.24,23.14,23.73,25.20,28.61,95167
23.14,23.24,23.73,25.10,28.61,95205
23.24,23.14,23.73,25.20,28.61,95244
23.24,23.14,23.73,25.20,28.61,95283
23.24,23.14,23.73,25.10,28.61,95321
23.24,23.24,23.73,25.20,28.61,95360
23.24,23.14,23.73,25.20,28.61,95397
23.34,23.24,23.83,25.20,28.61,95436
23.34,23.24,23.73,25.20,28.71,95475
23.34,23.14,23.73,25.20,28.61,95513
23.24,23.24,23.73,25.29,28.71,95552
23.44,23.24,23.83,25.20,28.61,95590
23.24,23.14,23.93,25.20,28.71,95629
23.34,23.24,23.83,25.20,28.61,95667
23.34,23.14,23.73,25.20,28.61,95706
23.34,23.14,23.83,25.20,28.61,95745
23.24,23.14,23.73,25.20,28.61,95782
23.24,23.24,23.73,25.20,28.61,95821
23.24,23.14,23.73,25.20,28.61,95859
23.24,23.24,23.73,25.20,28.61,95898
23.14,23.14,23.73,25.20,28.61,95936
23.24,23.24,23.73,25.20,28.61,95975
23.34,23.14,23.73,25.20,28.71,96014
23.34,23.24,23.93,25.20,28.61,96052
23.24,23.24,23.83,25.20,28.61,96091
23.34,23.05,23.73,25.20,28.61,96129
23.24,23.05,23.73,25.20,28.61,96167
23.24,23.05,23.73,25.20,28.61,96206
23.24,23.24,23.73,25.20,28.61,96244
23.24,23.14,23.83,25.20,28.61,96283
23.24,23.24,23.73,25.20,28.61,96321
23.34,23.05,23.73,25.20,28.71,96360
23.24,23.14,23.73,25.10,28.61,96398
23.24,23.14,23.73,25.20,28.52,96437
23.34,23.14,23.73,25.20,28.61,96476
23.24,23.14,23.73,25.20,28.61,96514
23.34,23.24,23.73,25.20,28.71,96552
23.24,23.24,23.63,25.20,28.71,96590
23.34,23.14,23.83,25.20,28.71,96629
23.34,23.24,23.73,25.20,28.61,96667
23.24,23.14,23.83,25.20,28.61,96706
23.34,23.24,23.63,25.29,28.61,96745
23.24,23.14,23.83,25.20,28.61,96783
23.24,23.24,23.83,25.20,28.71,96822
23.34,23.24,23.83,25.29,28.71,96860
23.24,23.24,23.73,25.20,28.71,96899
23.34,23.14,23.83,25.20,28.71,96936
23.44,23.24,23.83,25.20,28.71,96975
23.14,23.14,23.73,25.20,28.61,97014
23.24,23.14,23.73,25.29,28.61,97052
23.24,23.14,23.83,25.20,28.71,97091
23.24,23.14,23.93,25.20,28.61,97129
23.24,23.14,23.73,25.20,28.71,97168
23.24,23.14,23.83,25.20,28.71,97207
23.34,23.05,23.83,25.20,28.71,97245
23.24,23.14,23.73,25.29,28.71,97284
23.34,23.05,23.73,25.20,28.71,97321
23.34,23.14,23.73,25.29,28.71,97360
23.24,23.05,23.83,25.20,28.81,97398
23.34,23.14,23.73,25.20,28.81,97437
23.24,23.14,23.93,25.20,28.71,97476
23.14,23.05,23.83,25.20,28.61,97514
23.34,23.24,23.83,25.20,28.61,97553
23.24,23.14,23.83,25.29,28.81,97591
23.24,23.14,23.73,25.20,28.61,97630
23.24,23.24,23.83,25.20,28.71,97668
23.24,23.14,23.73,25.20,28.91,97707
23.14,23.24,23.73,25.20,28.81,97745
23.24,23.24,23.83,25.20,28.81,97783
23.24,23.14,23.93,25.20,28.61,97822
23.24,23.14,23.73,25.20,28.91,97860
23.24,23.14,23.73,25.20,28.71,97899
23.24,23.14,23.93,25.20,28.71,97938
23.24,23.14,23.73,25.29,28.71,97976
23.24,22.95,23.73,25.20,28.71,98015
23.14,23.24,23.83,25.20,28.81,98053
23.34,23.14,23.73,25.20,28.91,98092
23.05,23.05,23.73,25.20,28.71,98129
23.24,23.14,23.83,25.29,28.71,98168
23.24,23.14,23.83,25.20,28.81,98207
23.24,23.14,23.83,25.20,29.00,98245
23.24,23.14,23.73,25.20,28.91,98284
23.24,23.05,23.83,25.29,28.81,98322
23.24,23.24,23.83,25.20,28.81,98361
23.24,23.14,23.73,25.29,28.81,98399
23.24,23.14,23.73,25.20,28.91,98438
23.24,23.24,23.93,25.20,28.91,98477
23.24,23.14,23.73,25.20,28.81,98514
23.24,23.14,23.83,25.20,28.71,98553
23.24,23.14,23.73,25.20,29.00,98591
23.24,23.14,23.73,25.20,28.91,98630
23.24,23.14,23.73,25.20,28.81,98669
23.24,23.14,23.73,25.29,28.81,98707
23.24,23.14,23.83,25.20,28.81,98746
23.34,23.24,23.73,25.29,28.91,98784
23.24,23.05,23.73,25.20,28.61,98823
23.34,23.24,23.83,25.20,28.91,98861
23.34,23.24,23.83,25.29,29.00,98899
23.24,23.14,23.83,25.20,28.91,98938
23.34,23.24,23.83,25.29,28.91,98976
23.24,23.24,23.93,25.29,29.00,99015
23.24,23.14,23.83,25.29,28.71,99053
23.24,23.14,23.73,25.20,29.00,99092
23.34,23.24,23.83,25.29,28.91,99130
23.24,23.14,23.73,25.20,29.00,99169
23.24,23.24,23.83,25.20,29.00,99208
23.14,23.14,23.83,25.20,28.81,99246
23.34,23.24,23.73,25.49,29.00,99284
23.24,23.05,23.83,25.29,28.81,99322
23.24,23.24,23.73,25.20,29.10,99361
23.24,23.14,23.73,25.20,29.00,99399
23.24,23.24,23.73,25.20,28.81,99438
23.24,23.24,23.83,25.39,29.00,99477
23.34,23.14,23.73,25.29,28.81,99515
23.24,23.24,23.83,25.20,29.10,99554
23.24,23.14,23.73,25.39,29.10,99592
23.24,23.24,23.93,25.20,29.00,99631
23.34,23.05,24.02,25.20,29.00,99670
23.34,23.24,23.83,25.39,28.91,99707
23.34,23.05,23.73,25.20,29.10,99746
23.24,23.05,23.93,25.29,29.00,99784
23.24,23.14,23.73,25.29,29.00,99823
23.24,23.24,23.83,25.20,29.00,99861
23.24,22.85,23.73,25.29,29.00,99900
23.24,23.05,23.83,25.20,29.10,99939
23.24,23.14,23.83,25.29,29.00,99977
23.24,23.14,23.93,25.29,29.00,100016
23.05,23.24,23.83,25.39,28.91,100055
23.44,23.24,23.83,25.29,29.00,100094
23.24,23.24,23.93,25.39,29.10,100134
23.24,22.85,23.73,25.29,29.00,100173
23.24,23.05,23.83,25.29,29.00,100213
23.24,23.24,23.93,25.39,29.00,100252
23.44,23.05,23.83,25.20,29.20,100292
23.34,23.24,23.93,25.29,29.10,100331
23.24,23.24,23.93,25.29,29.10,100371
23.24,23.24,23.83,25.39,29.00,100411
23.24,23.24,23.73,25.29,29.10,100450
23.24,23.24,23.73,25.29,29.00,100490
23.14,23.14,23.73,25.29,29.10,100529
23.24,23.05,24.02,25.29,29.10,100569
23.34,23.05,23.83,25.39,29.10,100609
23.24,23.14,23.93,25.39,29.10,100647
23.24,23.14,23.73,25.20,29.00,100687
23.34,23.14,23.83,25.39,29.10,100726
23.24,23.24,23.93,25.29,29.10,100766
23.24,23.14,23.83,25.29,29.10,100806
23.14,23.24,23.73,25.29,29.10,100845
23.24,23.05,23.83,25.29,29.10,100885
23.24,23.14,23.83,25.39,29.10,100924
23.34,23.14,23.73,25.29,29.10,100964
23.24,23.14,23.73,25.29,29.10,101004
23.24,23.14,23.93,25.29,29.10,101043
23.44,23.24,23.73,25.59,29.10,101083
23.34,23.24,24.02,25.39,29.10,101122
23.24,23.05,23.93,25.20,29.10,101161
23.34,23.24,23.73,25.29,29.10,101201
23.24,23.24,23.83,25.39,29.10,101240
23.24,23.05,23.73,25.29,29.10,101280
23.24,23.24,23.93,25.20,29.00,101319
23.24,23.24,23.83,25.39,29.10,101359
23.24,23.24,23.93,25.29,29.10,101399
23.24,23.05,23.93,25.49,29.10,101438
23.14,23.24,23.73,25.39,29.10,101478
23.24,23.14,23.73,25.29,29.10,101517
23.24,23.24,23.93,25.49,29.10,101557
23.24,23.24,24.02,25.20,29.10,101596
23.24,23.24,23.93,25.29,29.10,101636
23.24,23.24,23.83,25.29,29.20,101676
23.24,23.24,23.73,25.29,29.10,101714
23.24,23.14,23.93,25.29,29.10,101754
23.34,23.05,23.83,25.39,29.10,101793
23.24,23.24,23.73,25.29,29.10,101833
23.24,23.05,23.83,25.29,29.10,101873
23.24,23.14,23.83,25.29,29.10,101912
23.24,23.24,23.83,25.49,29.20,101952
23.24,23.24,24.02,25.39,29.10,101991
23.24,23.14,23.83,25.39,29.20,102031
23.24,23.14,24.12,25.20,29.10,102071
23.24,23.14,23.73,25.29,29.10,102110
23.34,23.24,23.83,25.20,29.20,102150
23.24,23.24,23.83,25.29,29.10,102189
23.24,23.14,24.02,25.29,29.10,102228
23.24,23.14,23.93,25.39,29.20,102268
23.24,23.24,23.83,25.29,29.10,102307
23.24,23.14,23.73,25.20,29.10,102347
23.24,23.14,23.93,25.49,29.10,102386
23.24,23.14,23.83,25.29,29.10,102426
23.24,23.24,24.02,25.49,29.10,102466
23.24,23.24,23.93,25.39,29.10,102505
23.34,23.14,23.83,25.49,29.10,102545
23.24,23.24,24.02,25.39,29.10,102584
23.24,23.24,23.83,25.29,29.10,102624
23.24,23.05,23.73,25.39,29.20,102664
23.24,23.24,23.83,25.20,29.10,102703
23.24,23.24,24.02,25.29,29.30,102743
23.24,23.24,23.73,25.39,29.10,102781
23.24,23.24,23.83,25.49,29.20,102821
23.24,22.95,23.73,25.29,29.10,102860
23.14,23.24,23.83,25.49,29.30,102900
23.24,23.14,23.93,25.39,29.10,102940
23.14,23.05,23.93,25.29,29.10,102979
23.24,23.24,24.02,25.39,29.10,103019
23.34,23.14,23.93,25.39,29.10,103058
23.24,23.14,23.93,25.49,29.20,103098
23.14,23.24,23.73,25.29,29.10,103138
23.24,23.24,23.83,25.29,29.20,103177
23.24,23.14,23.73,25.59,29.10,103217
23.24,23.14,23.73,25.49,29.20,103256
23.24,23.14,23.93,25.39,29.10,103296
23.24,23.05,23.83,25.39,29.20,103335
23.24,23.14,23.83,25.49,29.20,103374
23.34,23.05,23.83,25.29,29.20,103414
23.24,23.24,23.93,25.49,29.20,103453
23.24,23.05,23.93,25.39,29.10,103493
23.24,23.34,23.93,25.49,29.10,103533
23.24,23.24,23.93,25.49,29.30,103572
23.24,23.24,23.83,25.39,29.10,103612
23.24,23.24,23.83,25.39,29.30,103651
23.34,23.24,23.83,25.49,29.30,103691
23.05,23.14,23.93,25.39,29.20,103731
23.24,23.24,23.73,25.39,29.20,103770
23.24,23.24,23.93,25.59,29.10,103810
23.24,23.14,23.83,25.39,29.39,103848
23.24,23.24,23.83,25.29,29.20,103888
23.14,23.14,24.02,25.49,29.30,103928
23.24,23.24,23.73,25.39,29.30,103967
23.24,23.14,23.83,25.49,29.20,104007
23.24,23.24,23.83,25.39,29.10,104046
23.24,23.14,23.83,25.49,29.10,104086
23.24,23.14,23.83,25.39,29.30,104125
23.24,23.24,23.83,25.59,29.20,104165
23.34,23.14,23.93,25.39,29.39,104205
23.24,23.05,23.83,25.59,29.10,104244
23.24,23.24,23.73,25.49,29.30,104284
23.34,23.24,24.02,25.49,29.20,104323
23.24,23.24,23.83,25.29,29.20,104363
23.24,23.14,23.83,25.39,29.20,104402
23.24,23.24,23.93,25.39,29.20,104441
2323.14,23.24,24.12,25.59,29.59,110804
23.24,23.24,23.93,25.3.14,24.22,25.68,29.59,110726
23.24,23.24,24.12,25.68,29.59,110765
23.14,23.24,24.12,25.59,29.59,110804
23.24,23.24,23.93,25.68,29.59,110843
23.24,23.24,24.22,25.68,29.69,110883
23.24,23.24,24.22,25.68,29.69,110923
23.24,23.24,23.93,25.68,29.69,110962
23.24,23.14,24.02,25.59,29.59,111002
23.24,23.24,24.12,25.68,29.59,111041
23.24,23.24,23.93,25.78,29.59,111081
23.24,23.24,24.12,25.68,29.59,111121
23.14,23.24,24.02,25.68,29.79,111160
23.34,22.95,24.02,25.68,29.69,111200
23.24,23.24,24.12,25.68,29.79,111239
23.24,23.24,24.02,25.68,29.69,111279
23.24,23.24,24.12,25.68,29.69,111319
23.24,23.14,24.22,25.78,29.59,111357
23.24,23.14,24.12,25.68,29.69,111397
23.24,23.24,24.02,25.68,29.79,111436
23.24,23.14,24.12,25.68,29.59,111476
23.24,23.24,24.12,25.68,29.88,111516
23.24,23.24,24.12,25.68,29.69,111555
23.24,23.14,24.12,25.68,29.79,111595
23.24,23.14,24.02,25.78,29.79,111634
23.34,23.24,24.12,25.78,29.59,111674
23.24,23.14,24.12,25.78,29.59,111713
23.14,23.24,24.12,25.68,29.69,111753
23.24,23.14,24.12,25.68,29.88,111793
23.24,23.24,24.12,25.68,29.69,111832
23.24,23.14,24.12,25.59,29.59,111872
23.24,23.14,24.12,25.78,29.79,111910
23.24,23.24,24.12,25.68,29.98,111950
23.24,23.24,24.22,25.68,29.79,111990
23.24,23.05,24.22,25.68,29.79,112029
23.05,23.24,24.02,25.68,29.88,112069
23.24,23.24,24.02,25.68,29.79,112108
23.24,23.14,24.12,25.78,29.79,112148
23.24,23.24,24.02,25.68,29.69,112188
23.24,23.14,24.12,25.68,29.69,112227
23.24,23.24,24.02,25.78,29.69,112267
23.24,23.24,24.12,25.78,29.79,112306
23.24,23.05,24.02,25.68,29.69,112346
23.14,23.34,24.22,25.88,29.88,112386
23.34,23.14,24.22,25.78,29.88,112424
23.24,23.24,24.12,25.78,29.88,112464
23.24,23.05,24.22,25.68,29.69,112503
23.24,23.24,24.02,25.68,29.88,112543
23.24,23.24,24.12,25.78,29.69,112583
23.24,23.24,24.02,25.68,29.79,112622
23.24,23.14,24.12,25.78,29.69,112662
23.34,23.14,24.22,25.68,29.79,112701
23.24,23.24,24.22,25.68,29.98,112741
23.24,23.14,24.22,25.68,29.88,112781
23.24,23.14,24.22,25.68,29.98,112820
23.34,23.24,24.22,25.68,29.79,112860
23.44,23.24,24.12,25.68,29.79,112899
23.24,23.24,24.22,25.68,29.69,112939
23.24,23.24,24.12,25.68,29.79,112977
23.34,23.14,24.22,25.78,29.69,113017
23.34,23.24,24.22,25.78,29.79,113057
23.24,23.24,24.22,25.68,29.79,113096
23.14,23.24,24.22,25.78,29.88,113136
23.24,23.14,24.02,25.78,29.98,113175
23.24,23.24,24.02,25.78,29.88,113215
23.24,23.14,24.22,25.88,29.79,113255
23.14,23.24,24.02,25.68,29.98,113294
23.34,23.24,24.22,25.68,29.79,113334
23.24,23.24,24.12,25.78,29.88,113373
23.14,23.14,24.12,25.78,29.79,113413
23.24,23.24,24.12,25.68,29.98,113453
23.24,23.24,24.22,25.68,30.08,113491
23.24,23.24,24.12,25.68,29.88,113531
23.24,23.24,24.12,25.68,29.88,113570
23.24,23.05,24.22,25.88,29.98,113610
23.24,23.24,24.22,25.78,29.79,113650
23.24,23.24,24.12,25.88,30.08,113689
23.24,23.14,24.02,25.68,29.79,113729
23.14,23.24,24.02,25.68,29.79,113768
23.34,23.24,24.22,25.78,29.79,113808
23.24,23.14,24.22,25.78,29.88,113848
22.95,23.24,24.12,25.78,29.79,113887
23.24,23.24,24.22,25.88,29.88,113927
23.24,23.14,24.22,25.88,29.98,113966
23.14,23.24,24.12,25.88,29.79,114006
23.14,23.24,24.12,25.78,29.79,114045
23.24,23.14,24.12,25.88,29.88,114084
23.34,23.24,24.12,25.68,29.88,114124
23.24,23.24,24.22,25.78,29.88,114163
23.24,23.24,24.12,25.78,29.98,114203
23.34,23.24,24.22,25.88,29.98,114242
23.24,23.14,24.22,25.88,29.88,114282
23.14,23.24,24.02,25.78,29.98,114322
23.24,23.24,24.22,25.78,29.98,114361
23.24,23.24,24.22,25.78,29.98,114401
23.24,23.05,24.22,25.78,29.98,114440
23.24,23.24,24.12,25.78,30.08,114480
23.24,23.05,24.12,25.68,29.98,114520
23.34,23.24,24.22,25.88,29.88,114558
23.24,23.24,24.12,25.78,29.98,114598
23.24,23.24,24.12,25.78,29.98,114637
23.24,23.24,24.12,25.78,29.79,114677
23.24,23.24,24.22,25.98,29.79,114717
23.24,23.24,24.12,25.78,29.98,114756
23.24,23.24,24.12,25.78,29.98,114796
23.14,23.24,24.22,25.98,29.79,114835
23.24,23.24,24.22,25.68,29.98,114875
23.24,23.24,24.12,25.78,29.98,114915
23.14,23.24,24.12,25.78,29.88,114954
23.24,23.14,24.22,25.78,29.98,114994
23.24,23.24,24.22,25.88,30.08,115033
23.24,23.24,24.22,25.88,29.98,115073
23.14,23.14,24.02,25.78,29.88,115112
23.24,23.24,24.22,25.78,29.98,115151
23.34,23.14,24.22,25.78,29.98,115191
23.24,23.24,24.22,25.88,30.08,115230
23.24,23.24,24.22,25.98,29.88,115270
23.24,23.24,24.02,25.78,30.08,115310
23.24,23.14,24.22,25.78,29.88,115349
23.24,23.24,24.22,25.78,29.98,115389
23.14,23.24,24.22,25.78,30.08,115428
23.24,23.34,24.22,25.88,30.08,115468
23.24,23.24,24.22,25.78,30.08,115507
23.14,23.14,24.22,26.07,29.88,115547
23.05,23.24,24.22,25.78,30.08,115587
23.24,23.24,24.22,25.78,29.98,115625
23.24,23.24,24.22,25.88,30.08,115665
23.14,23.24,24.12,25.88,29.98,115704
23.14,23.14,24.12,25.78,29.98,115744
23.24,23.24,24.12,25.78,30.08,115784
23.24,23.24,24.22,25.78,29.98,115823
23.24,23.24,24.12,25.78,29.98,115863
23.24,23.14,24.22,25.88,29.98,115902
23.24,23.24,24.22,25.98,29.98,115942
23.24,23.05,24.22,25.88,30.08,115982
23.24,23.24,24.12,25.78,30.08,116021
23.24,23.14,24.22,25.88,29.88,116061
23.24,23.24,24.12,25.78,29.98,116100
23.24,23.24,24.12,25.88,30.08,116140
23.14,23.24,24.12,25.88,30.08,116179
23.24,23.14,24.22,25.78,30.18,116218
23.44,23.24,24.12,25.98,30.08,116258
23.24,23.14,24.22,25.88,29.98,116297
23.24,23.14,24.22,25.88,30.08,116337
23.24,23.24,24.22,25.78,30.08,116377
23.24,23.24,24.22,25.98,29.98,116416
23.24,23.24,24.22,25.88,29.98,116456
23.14,23.14,24.22,25.88,29.98,116495
23.24,23.05,24.12,25.78,30.08,116535
23.24,23.14,24.12,25.88,30.08,116575
23.24,23.24,24.22,25.98,30.08,116614
23.24,23.24,24.22,25.78,29.98,116654
23.24,23.14,24.22,25.98,30.08,116692
23.34,23.24,24.22,26.07,30.08,116732
23.24,23.24,24.22,25.98,30.08,116771
23.24,23.24,24.22,26.07,29.98,116811
23.34,23.24,24.22,25.98,30.18,116851
23.24,23.24,24.22,25.98,30.08,116890
23.24,23.24,24.22,25.98,30.08,116930
23.24,23.14,24.22,25.78,30.18,116969
23.24,23.24,24.22,25.88,30.08,117009
23.24,23.24,24.22,25.88,30.08,117049
23.24,23.24,24.22,26.07,30.08,117088
23.24,23.24,24.22,25.98,30.08,117128
23.34,23.14,24.22,25.98,30.08,117167
23.24,23.24,24.12,25.98,30.18,117207
23.14,23.24,24.22,25.88,30.08,117246
23.24,23.24,24.22,25.88,30.08,117285
23.24,23.14,24.22,26.07,30.08,117325
23.34,23.24,24.22,25.78,30.08,117364
23.24,23.14,24.12,25.88,30.08,117404
23.24,23.24,24.22,26.07,30.08,117444
23.24,23.14,24.22,26.07,30.08,117483
23.24,23.24,24.22,25.88,30.18,117523
23.14,23.24,24.22,25.98,30.08,117562
23.24,23.24,24.22,25.98,30.08,117602
23.24,23.24,24.22,26.17,30.08,117642
23.24,23.14,24.22,25.98,30.08,117681
23.24,23.05,24.22,25.78,30.18,117721
23.24,23.14,24.12,25.98,30.18,117760
23.24,23.24,24.22,25.98,30.27,117799
23.24,23.24,24.22,26.07,30.08,117839
23.24,23.14,24.22,25.98,30.08,117878
23.24,23.24,24.22,25.98,30.18,117918
23.24,23.24,24.22,25.88,30.08,117957
23.24,23.24,24.22,26.07,30.27,117997
23.34,23.24,24.22,25.98,30.08,118036
23.24,23.24,24.22,26.17,30.18,118076
23.24,23.24,24.22,25.88,30.18,118116
23.24,23.24,24.22,26.07,30.08,118155
23.24,23.24,24.22,25.98,30.27,118195
23.34,23.24,24.22,26.07,30.18,118234
23.34,23.24,24.12,26.07,30.18,118274
23.24,23.05,24.22,26.07,30.27,118313
23.34,23.24,24.22,26.07,30.18,118352
23.24,23.24,24.22,25.98,30.08,118392
23.24,23.14,24.22,26.07,30.18,118431
23.24,23.24,24.22,26.07,30.18,118471
23.24,23.14,24.22,25.98,30.27,118511
23.24,23.24,24.22,25.98,30.27,118550
23.34,23.24,24.22,26.07,30.27,118590
23.24,23.24,24.22,26.07,30.08,118629
23.24,23.24,24.22,25.98,30.18,118669
23.34,23.24,24.22,26.07,30.27,118709
23.24,23.14,24.22,26.17,30.18,118748
23.24,23.24,24.22,26.07,30.08,118788
23.24,23.24,24.22,26.07,30.18,118827
23.34,23.24,24.22,26.07,30.18,118866
23.34,23.14,24.22,25.98,30.27,118906
23.24,23.24,24.22,25.98,30.08,118945
23.24,23.24,24.22,26.17,30.27,118985
23.44,23.14,24.22,26.17,30.18,119024
23.24,23.24,24.22,26.17,30.37,119064
23.24,23.14,24.12,26.17,30.18,119104
23.34,23.24,24.22,26.07,30.27,119143
23.24,23.14,24.22,26.17,30.27,119183
23.24,23.24,24.22,25.88,30.37,119222
23.14,23.24,24.22,25.98,30.27,119262
23.34,23.24,24.32,26.07,30.27,119301
23.34,23.24,24.22,26.17,30.18,119341
23.24,23.14,24.22,25.98,30.27,119380
23.24,23.14,24.22,26.17,30.37,119419
23.24,23.24,24.22,26.07,30.18,119459
23.34,23.24,24.32,26.07,30.37,119498
23.24,23.24,24.22,25.98,30.47,119538
23.24,23.24,24.22,26.07,30.27,119578
23.24,23.24,24.22,26.07,30.27,119617
23.24,23.24,24.22,26.07,30.27,119657
23.14,23.24,24.22,26.07,30.27,119696
23.24,23.24,24.22,26.07,30.27,119736
23.24,23.05,24.22,26.17,30.37,119776
23.24,23.24,24.22,26.17,30.27,119815
23.24,23.24,24.22,26.07,30.47,119855
23.24,23.34,24.22,25.98,30.18,119894
23.34,23.24,24.22,26.17,30.27,119933
23.34,23.24,24.22,25.98,30.37,119973
23.24,23.14,24.22,26.07,30.27,120012
23.24,23.24,24.22,26.07,30.27,120052
23.24,23.24,24.22,26.17,30.37,120091
23.24,23.24,24.22,26.17,30.27,120131
