A1,A2,A3,A4,A5,heat,time
18.16,17.77,18.16,18.75,17.97,0.0,4084.0
18.46,17.58,18.16,18.55,18.16,0.0,4124.0
18.16,17.68,18.07,18.46,18.07,0.0,4163.0
18.16,17.87,18.26,18.85,18.07,0.0,4203.0
18.26,17.58,18.26,18.65,18.07,0.0,4242.0
18.16,17.58,18.36,18.65,17.77,0.0,4282.0
18.16,17.68,18.36,18.65,18.16,0.0,4322.0
18.26,17.58,18.16,18.65,18.16,0.0,4361.0
18.26,17.77,18.26,18.55,17.97,0.0,4401.0
18.16,17.68,18.46,18.65,18.36,0.0,4440.0
18.26,17.77,18.36,18.75,18.16,0.0,4480.0
18.16,17.68,18.16,18.85,18.26,0.0,4519.0
18.36,17.77,18.36,18.36,17.97,0.0,4558.0
18.36,17.87,18.36,18.85,17.87,0.0,4598.0
18.26,17.68,18.36,18.55,18.16,0.0,4637.0
18.26,17.68,18.26,18.55,17.97,0.0,4677.0
18.26,17.68,18.46,18.65,18.07,0.0,4717.0
18.36,17.77,18.36,18.55,18.16,0.0,4756.0
18.16,18.07,18.36,18.65,18.07,0.0,4796.0
18.46,17.68,18.36,18.36,18.07,0.0,4835.0
18.16,17.58,18.16,18.55,17.97,0.0,4875.0
18.26,17.58,18.36,18.55,18.07,0.0,4915.0
17.97,17.58,18.26,18.55,18.16,0.0,4954.0
18.36,17.68,18.36,18.85,18.26,0.0,4994.0
18.16,17.77,18.36,18.75,18.07,0.0,5032.0
18.46,17.68,18.26,18.46,18.07,1.0,5072.0
18.26,17.87,18.36,18.65,17.97,1.0,5112.0
18.36,17.58,18.16,18.55,18.07,1.0,5151.0
18.26,17.77,18.36,18.75,18.16,1.0,5191.0
18.26,17.77,18.46,18.75,18.26,1.0,5230.0
18.36,17.87,18.55,18.75,18.16,1.0,5270.0
18.36,17.58,18.07,18.75,18.16,1.0,5309.0
18.36,17.87,18.26,18.85,17.97,1.0,5349.0
18.26,17.77,18.26,18.55,18.16,1.0,5389.0
18.26,17.58,18.36,18.65,17.97,1.0,5428.0
18.36,17.58,18.36,18.55,17.97,1.0,5468.0
18.16,17.97,18.16,18.75,18.16,1.0,5507.0
18.16,17.48,18.26,18.75,18.16,1.0,5547.0
18.26,17.58,18.26,18.65,18.26,1.0,5586.0
18.36,17.68,18.26,18.65,18.07,1.0,5625.0
18.16,17.58,18.65,18.65,18.26,1.0,5665.0
17.97,17.87,18.36,18.55,17.97,1.0,5704.0
18.36,17.68,18.26,18.46,18.07,1.0,5744.0
18.36,17.68,18.26,18.75,18.07,1.0,5784.0
18.26,17.77,18.26,18.75,18.16,1.0,5823.0
18.36,17.68,18.16,18.65,18.07,1.0,5863.0
18.36,17.87,18.36,18.55,18.16,1.0,5902.0
18.55,17.68,18.16,18.46,18.26,1.0,5942.0
18.46,17.58,18.36,18.65,18.07,1.0,5982.0
18.36,17.68,18.26,18.75,17.97,1.0,6021.0
18.26,17.77,18.36,18.65,17.97,1.0,6061.0
18.36,17.48,18.16,18.55,17.87,1.0,6099.0
18.36,17.68,18.26,18.55,18.07,1.0,6139.0
18.36,17.77,18.46,18.46,17.87,1.0,6179.0
18.07,17.68,18.36,18.55,17.97,1.0,6218.0
18.46,17.77,18.26,18.36,18.07,1.0,6258.0
18.36,17.77,18.26,18.75,17.97,1.0,6297.0
18.16,17.77,18.26,18.65,18.07,1.0,6337.0
18.46,17.68,18.16,18.36,18.16,1.0,6377.0
18.36,17.77,18.36,18.65,17.87,1.0,6416.0
18.46,17.68,18.36,18.46,18.07,1.0,6456.0
18.36,17.68,18.16,18.46,18.16,1.0,6495.0
18.16,17.58,18.36,18.75,17.77,1.0,6535.0
18.36,17.58,18.07,18.55,18.07,1.0,6574.0
18.26,17.77,18.36,18.65,18.07,1.0,6614.0
18.26,17.68,18.36,18.55,18.07,1.0,6653.0
18.36,17.48,18.16,18.36,17.87,1.0,6692.0
18.26,17.77,18.16,18.46,17.97,1.0,6732.0
18.46,17.77,18.36,18.75,18.16,1.0,6771.0
18.16,17.68,18.16,18.75,18.07,1.0,6811.0
18.16,17.58,18.07,18.85,18.07,1.0,6851.0
18.36,17.58,18.16,18.55,18.16,1.0,6890.0
18.55,17.77,18.36,18.65,18.07,1.0,6930.0
18.26,17.68,18.36,18.55,18.07,1.0,6969.0
18.36,17.68,18.36,18.55,17.97,1.0,7009.0
18.26,17.77,18.26,18.65,18.07,1.0,7049.0
18.07,17.38,18.36,18.55,17.97,1.0,7088.0
18.16,17.58,18.26,18.46,18.07,1.0,7128.0
18.26,17.38,18.07,18.75,18.16,1.0,7166.0
18.16,17.38,17.97,18.55,17.97,1.0,7206.0
18.16,17.38,18.07,18.75,17.97,1.0,7246.0
18.36,17.77,18.46,18.75,18.26,1.0,7285.0
18.16,17.68,18.26,18.55,17.97,1.0,7325.0
18.26,17.68,18.46,18.46,17.87,1.0,7364.0
18.46,17.77,18.26,18.55,18.26,1.0,7404.0
18.26,17.38,18.16,18.65,18.26,1.0,7444.0
18.07,17.68,18.16,18.55,18.07,1.0,7483.0
18.26,17.68,18.36,18.55,18.07,1.0,7523.0
18.46,17.68,18.36,18.46,17.97,1.0,7562.0
18.46,17.68,18.36,18.75,17.97,1.0,7602.0
18.46,17.77,18.36,18.46,17.97,1.0,7642.0
18.16,17.68,18.26,18.46,18.07,1.0,7681.0
18.16,17.68,18.16,18.65,18.07,1.0,7720.0
18.36,17.58,18.46,18.55,18.26,1.0,7759.0
18.36,17.48,18.26,18.65,18.26,1.0,7799.0
18.26,17.77,18.55,18.65,18.07,1.0,7838.0
18.26,17.68,18.26,18.65,18.07,1.0,7878.0
18.26,17.68,18.26,18.85,18.26,1.0,7918.0
18.36,17.77,18.46,18.46,18.07,1.0,7957.0
18.36,17.68,18.36,18.55,18.07,1.0,7997.0
18.36,17.68,18.16,18.55,17.87,1.0,8036.0
18.36,17.68,18.26,18.65,18.07,1.0,8076.0
18.46,17.48,18.16,18.85,18.36,1.0,8116.0
18.55,17.68,18.16,18.75,18.07,1.0,8155.0
18.07,17.68,18.16,18.65,18.07,1.0,8195.0
18.26,17.48,18.46,18.55,18.16,1.0,8233.0
18.16,17.68,18.36,18.55,18.26,1.0,8273.0
18.16,17.77,18.26,18.55,18.16,1.0,8313.0
18.26,17.68,18.16,18.46,18.16,1.0,8352.0
18.55,17.68,18.26,18.55,18.26,1.0,8392.0
18.16,17.68,18.36,18.65,18.16,1.0,8431.0
18.36,17.68,18.26,18.85,18.07,1.0,8471.0
18.26,17.48,18.07,18.55,18.07,1.0,8511.0
18.07,17.68,18.26,18.65,18.26,1.0,8550.0
18.16,17.68,18.26,18.65,18.26,1.0,8590.0
18.26,17.38,18.26,18.55,18.07,1.0,8629.0
18.26,17.87,18.26,18.65,18.26,1.0,8669.0
18.36,17.58,18.36,18.46,18.46,1.0,8709.0
18.07,17.77,18.16,18.75,18.16,1.0,8748.0
18.26,17.68,18.36,18.46,18.26,1.0,8787.0
18.07,17.77,18.07,18.55,18.26,1.0,8826.0
18.26,17.48,18.07,18.55,18.16,1.0,8866.0
18.46,17.68,18.36,18.55,18.26,1.0,8906.0
18.36,17.77,18.36,18.75,18.36,1.0,8945.0
17.97,17.77,18.46,18.46,18.26,1.0,8985.0
18.26,17.58,18.55,18.55,18.26,1.0,9024.0
18.26,17.77,18.46,18.85,18.26,1.0,9064.0
18.16,17.77,18.07,18.65,18.46,1.0,9103.0
18.07,17.68,18.26,18.55,18.26,1.0,9143.0
18.46,17.58,18.26,18.65,18.36,1.0,9183.0
18.26,17.77,18.46,18.75,18.36,1.0,9222.0
18.26,17.68,18.26,18.75,18.26,1.0,9262.0
18.36,17.68,18.16,18.46,18.36,1.0,9300.0
18.36,17.77,18.16,18.65,18.36,1.0,9340.0
18.26,17.48,18.46,18.75,18.26,1.0,9380.0
18.55,17.58,18.26,18.55,18.46,1.0,9419.0
18.16,17.77,18.26,18.85,18.26,1.0,9459.0
18.46,17.68,18.16,18.75,18.46,1.0,9498.0
18.26,17.48,18.16,18.65,18.46,1.0,9538.0
18.36,17.68,18.26,18.55,18.36,1.0,9578.0
18.36,17.68,18.16,18.85,18.26,1.0,9617.0
18.26,17.68,18.16,18.75,18.36,1.0,9657.0
18.16,17.68,18.16,18.65,18.26,1.0,9696.0
18.26,17.77,18.07,18.36,18.26,1.0,9736.0
18.26,17.68,18.26,18.65,18.46,1.0,9776.0
18.36,17.77,18.55,18.85,18.36,1.0,9815.0
18.07,17.87,18.26,18.65,18.55,1.0,9854.0
18.26,17.68,18.26,18.65,18.36,1.0,9893.0
18.26,17.68,18.46,18.65,18.36,1.0,9933.0
18.07,17.68,18.26,18.75,18.36,1.0,9973.0
18.46,17.77,18.36,18.75,18.55,1.0,10012.0
18.36,17.68,18.36,18.85,18.36,1.0,10053.0
18.16,17.87,18.36,18.85,18.55,1.0,10093.0
18.16,17.68,18.26,18.26,18.36,1.0,10134.0
18.26,17.48,18.16,18.85,18.55,1.0,10175.0
18.26,17.77,18.26,18.65,18.65,1.0,10215.0
18.26,17.48,18.16,18.75,18.65,1.0,10256.0
18.26,17.68,18.36,18.55,18.46,1.0,10296.0
18.07,17.68,18.36,18.46,18.46,1.0,10337.0
18.46,17.58,18.16,18.46,18.75,1.0,10378.0
18.55,17.77,18.16,18.75,18.65,1.0,10418.0
18.26,17.68,18.36,18.65,18.65,1.0,10459.0
18.36,17.68,18.46,18.85,18.55,1.0,10499.0
18.26,17.68,18.46,18.85,18.65,1.0,10540.0
18.36,17.48,18.36,18.65,18.55,1.0,10580.0
18.26,17.87,18.36,18.55,18.26,1.0,10620.0
18.36,17.77,18.26,18.75,18.65,1.0,10661.0
18.07,17.48,18.26,18.55,18.55,1.0,10701.0
18.26,17.58,18.26,18.65,18.65,1.0,10742.0
18.26,17.58,18.36,18.55,18.75,1.0,10783.0
18.26,17.58,18.26,18.85,18.65,1.0,10823.0
18.36,17.68,18.16,18.55,18.55,1.0,10864.0
18.26,17.68,18.46,18.55,18.55,1.0,10905.0
18.36,17.48,18.16,18.55,18.65,1.0,10945.0
18.26,17.68,18.36,18.65,18.55,1.0,10986.0
18.26,17.77,18.26,18.75,18.85,1.0,11026.0
18.26,17.77,18.26,18.75,18.55,1.0,11067.0
17.87,17.58,18.36,18.75,18.46,1.0,11108.0
18.26,17.77,18.36,18.85,18.46,1.0,11148.0
18.36,17.68,18.46,18.65,18.55,1.0,11189.0
18.55,17.68,18.36,18.46,18.65,1.0,11229.0
18.46,17.58,18.26,18.65,18.65,1.0,11270.0
18.26,17.68,18.36,18.75,18.46,1.0,11311.0
18.16,17.68,18.36,18.75,18.75,1.0,11351.0
18.26,17.68,18.36,18.65,18.75,1.0,11392.0
18.26,17.58,18.36,18.75,18.75,1.0,11431.0
18.26,17.68,18.46,18.55,18.65,1.0,11472.0
18.16,17.77,18.26,18.55,18.46,1.0,11513.0
18.36,17.58,18.07,18.55,18.85,1.0,11553.0
18.26,17.58,18.26,18.65,18.85,1.0,11594.0
18.55,17.77,18.36,18.55,18.46,1.0,11635.0
18.46,17.68,18.26,18.46,18.65,1.0,11675.0
18.36,17.68,18.26,18.85,18.85,1.0,11716.0
18.26,17.68,18.36,18.65,18.75,1.0,11756.0
18.26,17.58,18.16,18.55,18.55,1.0,11797.0
18.16,17.68,18.16,18.65,18.95,1.0,11838.0
18.36,17.77,18.46,18.46,18.65,1.0,11878.0
18.26,17.77,18.36,18.65,18.85,1.0,11919.0
18.16,17.87,18.36,18.75,19.04,1.0,11959.0
18.46,17.68,18.36,18.65,18.75,1.0,12000.0
18.16,17.58,18.07,18.65,18.65,1.0,12041.0
18.16,17.58,18.36,18.75,18.95,1.0,12081.0
18.16,17.68,18.46,18.75,18.55,1.0,12122.0
18.26,17.68,18.26,18.46,18.75,1.0,12162.0
18.26,17.48,18.26,18.75,18.65,1.0,12203.0
18.36,17.77,18.16,18.55,18.95,1.0,12243.0
18.16,17.48,18.07,18.55,18.55,1.0,12283.0
18.46,17.58,18.46,18.85,18.75,1.0,12324.0
18.16,17.68,18.26,18.65,18.55,1.0,12364.0
18.26,17.77,18.46,18.55,18.65,1.0,12405.0
18.16,17.38,18.07,18.55,18.95,1.0,12446.0
17.97,17.58,18.55,18.65,18.65,1.0,12486.0
18.16,17.48,18.26,18.65,18.85,1.0,12527.0
18.26,17.68,18.16,18.75,18.85,1.0,12568.0
18.26,17.58,18.36,18.85,18.65,1.0,12608.0
18.36,17.77,18.26,18.36,18.95,1.0,12649.0
18.26,17.87,18.36,18.65,18.65,1.0,12689.0
18.26,17.77,18.36,18.65,18.85,1.0,12730.0
18.26,17.48,18.26,18.65,18.65,1.0,12771.0
18.46,17.68,18.55,18.65,18.95,1.0,12811.0
18.26,17.77,18.36,18.85,18.95,1.0,12852.0
18.16,17.68,18.16,18.65,18.95,1.0,12892.0
18.36,17.68,18.46,18.75,18.95,1.0,12933.0
18.46,17.68,18.36,18.46,18.95,1.0,12974.0
18.26,17.58,18.16,18.55,19.04,1.0,13014.0
18.46,17.68,18.26,18.46,19.04,1.0,13054.0
18.46,17.58,18.26,18.26,18.85,1.0,13094.0
18.26,17.68,18.36,18.65,19.04,1.0,13135.0
18.26,17.58,18.26,18.55,19.04,1.0,13176.0
18.26,17.77,18.46,18.55,18.95,1.0,13216.0
18.16,17.58,18.16,18.55,19.04,1.0,13257.0
18.55,17.58,18.36,18.65,19.04,1.0,13297.0
18.26,17.48,18.26,18.65,19.14,1.0,13338.0
18.36,17.68,18.26,18.55,18.85,1.0,13379.0
18.26,17.87,18.26,18.95,18.85,1.0,13419.0
18.16,17.58,18.07,18.55,19.04,1.0,13460.0
18.36,17.58,18.26,18.75,19.34,1.0,13501.0
18.16,17.77,18.36,18.65,19.04,1.0,13541.0
18.16,17.58,18.55,18.65,18.95,1.0,13582.0
18.36,17.58,18.26,18.55,19.24,1.0,13622.0
18.36,17.68,18.26,18.65,18.95,1.0,13663.0
18.26,17.77,18.07,18.85,19.04,1.0,13704.0
18.16,17.68,18.36,18.65,18.85,1.0,13744.0
18.26,17.68,18.16,18.46,18.95,1.0,13785.0
18.26,17.48,18.36,18.75,18.75,1.0,13825.0
18.36,17.68,18.26,18.65,19.04,1.0,13865.0
18.07,17.58,18.26,18.46,19.24,1.0,13906.0
18.26,17.77,18.36,18.75,19.24,1.0,13946.0
18.26,17.68,18.26,18.75,19.14,1.0,13987.0
18.07,17.68,18.07,18.75,19.24,1.0,14027.0
18.36,17.68,18.26,18.75,18.85,1.0,14068.0
18.07,17.48,18.46,18.65,19.14,1.0,14109.0
18.16,17.48,18.07,18.55,19.34,1.0,14149.0
18.26,17.68,18.46,18.55,19.34,1.0,14190.0
18.26,17.77,18.26,18.95,18.95,1.0,14231.0
18.26,17.68,18.26,18.55,19.24,1.0,14271.0
18.46,17.68,18.16,18.65,19.43,1.0,14312.0
18.26,17.77,18.36,18.75,19.34,1.0,14352.0
18.16,17.68,18.16,18.55,19.04,1.0,14393.0
18.16,17.68,18.26,18.95,19.24,1.0,14434.0
18.16,17.68,18.16,18.55,19.34,1.0,14474.0
18.26,17.68,18.16,18.55,19.34,1.0,14515.0
18.36,17.68,18.46,18.46,19.14,1.0,14555.0
18.16,17.68,18.36,18.65,19.34,1.0,14596.0
18.26,17.58,18.36,18.85,18.95,1.0,14637.0
18.36,17.68,18.26,18.65,19.34,1.0,14676.0
18.26,17.58,18.46,18.55,19.14,1.0,14717.0
18.26,17.77,18.26,18.85,19.24,1.0,14757.0
18.36,17.58,18.46,18.46,19.24,1.0,14798.0
18.36,17.58,18.16,18.55,19.43,1.0,14839.0
18.26,17.48,18.26,18.65,19.34,1.0,14879.0
18.26,17.77,18.16,18.75,19.34,1.0,14920.0
18.26,17.48,18.26,18.46,19.53,1.0,14960.0
18.16,17.48,18.26,18.55,19.14,1.0,15001.0
18.26,17.58,18.16,18.85,19.24,1.0,15042.0
18.46,17.77,18.46,18.95,19.34,1.0,15082.0
18.07,17.48,18.07,18.85,19.43,1.0,15123.0
18.26,17.68,18.36,18.85,19.34,1.0,15164.0
18.07,17.68,18.16,18.75,19.43,1.0,15204.0
18.16,17.77,18.36,18.36,19.34,1.0,15245.0
18.16,17.48,18.07,18.55,19.43,1.0,15285.0
17.97,17.58,18.36,18.85,19.63,1.0,15326.0
18.16,17.48,18.16,18.75,19.63,1.0,15367.0
18.26,17.68,18.07,18.75,19.63,1.0,15407.0
18.26,17.68,18.26,18.65,19.53,1.0,15448.0
18.36,17.68,18.26,18.85,19.53,1.0,15488.0
18.26,17.58,18.16,18.55,19.73,1.0,15528.0
18.26,17.68,18.26,18.75,19.73,1.0,15569.0
18.36,17.68,18.26,18.65,19.43,1.0,15609.0
18.16,17.77,18.36,18.85,19.73,1.0,15650.0
18.36,17.58,18.16,18.55,19.63,1.0,15690.0
18.36,17.58,18.26,18.55,19.63,1.0,15731.0
17.97,17.87,18.36,18.65,19.53,1.0,15772.0
18.26,17.87,18.46,18.85,19.73,1.0,15812.0
18.26,17.68,18.26,18.55,19.73,1.0,15853.0
18.07,17.77,18.36,18.65,19.53,1.0,15893.0
18.26,17.77,18.16,18.95,19.73,1.0,15934.0
18.16,17.58,18.26,18.65,19.43,1.0,15975.0
18.16,17.77,18.36,18.65,19.63,1.0,16015.0
18.46,17.58,18.16,18.46,19.53,1.0,16056.0
18.07,17.38,18.36,18.65,19.53,1.0,16097.0
18.26,17.68,18.36,18.36,19.43,1.0,16137.0
18.26,17.77,18.36,18.55,19.63,1.0,16178.0
17.97,17.97,18.26,18.85,19.43,1.0,16218.0
17.97,17.68,18.16,18.55,19.43,1.0,16259.0
18.26,17.68,18.36,18.65,19.63,1.0,16300.0
18.16,17.68,18.26,18.85,19.63,1.0,16339.0
18.36,17.68,18.26,18.65,19.53,1.0,16380.0
18.16,17.87,18.26,18.85,19.73,1.0,16420.0
18.26,17.58,18.16,18.75,19.63,1.0,16461.0
17.97,17.48,18.26,18.75,19.73,1.0,16502.0
18.16,17.48,18.46,18.55,19.63,1.0,16542.0
18.26,17.68,18.16,18.65,19.53,1.0,16583.0
18.07,17.68,18.36,18.55,19.63,1.0,16623.0
18.16,17.58,18.46,18.75,19.63,1.0,16664.0
18.26,17.77,18.36,18.65,19.82,1.0,16705.0
18.36,17.58,18.16,18.65,19.53,1.0,16745.0
18.26,17.68,18.16,18.95,19.82,1.0,16786.0
18.16,17.68,18.26,18.75,19.63,1.0,16827.0
18.26,17.68,18.26,18.85,19.73,1.0,16867.0
18.16,17.77,18.16,18.75,19.63,1.0,16908.0
18.16,17.48,18.36,18.75,19.73,1.0,16948.0
18.16,17.77,18.36,18.55,19.63,1.0,16989.0
18.16,17.58,18.36,18.65,19.63,1.0,17030.0
18.16,17.77,18.16,18.85,19.82,1.0,17070.0
18.16,17.77,18.16,18.75,19.53,1.0,17111.0
18.26,17.77,18.26,18.75,19.73,1.0,17150.0
18.26,17.77,18.26,18.85,19.73,1.0,17191.0
18.16,17.68,18.55,18.65,19.73,1.0,17232.0
18.26,17.38,18.07,18.65,19.73,1.0,17272.0
17.97,17.68,18.36,18.65,19.63,1.0,17313.0
18.26,17.68,18.26,18.75,19.82,1.0,17353.0
18.26,17.48,18.26,18.65,19.73,1.0,17394.0
18.26,17.68,18.36,18.65,19.82,1.0,17435.0
18.26,17.48,18.07,18.46,19.73,1.0,17475.0
18.07,17.87,18.36,18.85,20.02,1.0,17516.0
18.26,17.77,18.26,18.55,19.73,1.0,17556.0
18.26,17.58,18.36,18.65,19.63,1.0,17597.0
18.26,17.77,18.46,18.75,19.73,1.0,17638.0
18.16,17.68,18.46,18.55,19.73,1.0,17678.0
18.26,17.68,18.16,18.75,19.73,1.0,17719.0
18.07,17.68,18.55,18.65,19.63,1.0,17760.0
18.36,17.58,18.16,18.75,20.02,1.0,17800.0
18.26,17.48,18.16,18.55,19.73,1.0,17841.0
18.26,17.58,18.26,18.75,19.82,1.0,17881.0
18.36,17.77,18.46,18.65,19.73,1.0,17922.0
18.16,17.87,18.36,18.75,19.82,1.0,17963.0
18.16,17.68,18.36,18.65,19.82,1.0,18002.0
18.16,17.77,18.26,18.85,19.82,1.0,18043.0
18.36,17.68,18.26,18.65,19.92,1.0,18083.0
18.26,17.58,18.26,18.75,19.63,1.0,18124.0
18.36,17.68,18.36,18.85,19.73,1.0,18165.0
18.26,17.68,18.26,18.95,20.02,1.0,18205.0
18.16,17.68,18.26,18.65,19.82,1.0,18246.0
18.26,17.48,18.26,18.85,19.82,1.0,18286.0
18.46,17.87,18.36,18.75,20.02,1.0,18327.0
18.16,17.58,18.26,18.65,19.92,1.0,18368.0
18.26,17.58,18.16,18.55,19.73,1.0,18408.0
18.07,17.77,18.36,18.75,20.02,1.0,18449.0
18.26,17.48,18.46,18.75,19.92,1.0,18489.0
18.36,17.58,18.16,18.55,20.12,1.0,18530.0
18.07,17.58,18.26,18.55,19.82,1.0,18571.0
18.16,17.68,18.26,18.75,19.92,1.0,18611.0
18.36,17.58,18.16,18.55,19.63,1.0,18652.0
18.16,17.58,18.46,18.65,19.92,1.0,18693.0
18.26,17.77,18.26,18.85,20.12,1.0,18733.0
18.36,17.68,18.36,18.75,19.82,1.0,18774.0
18.36,17.77,18.16,18.65,19.92,1.0,18813.0
18.16,17.77,18.36,18.85,20.02,1.0,18854.0
18.26,17.87,18.16,18.36,19.82,1.0,18895.0
18.16,17.58,18.26,18.85,20.02,1.0,18935.0
18.36,17.87,18.46,18.65,19.92,1.0,18976.0
18.07,17.68,18.46,18.75,19.92,1.0,19016.0
18.26,17.87,18.16,18.75,20.02,1.0,19057.0
18.26,17.68,18.55,18.46,20.02,1.0,19098.0
18.46,17.58,18.46,18.75,19.73,1.0,19138.0
18.16,17.77,18.36,18.95,19.92,1.0,19179.0
18.36,17.48,18.16,18.65,19.82,1.0,19219.0
