A1,A2,A3,A4,A5,heat,time,15V,1A
24.71,24.32,24.71,25.1,24.71,0,20040
24.71,24.22,24.71,25.1,24.61,0,20080
24.71,24.32,24.71,25.1,24.61,0,20121
24.71,24.32,24.71,25.2,24.51,0,20161
24.71,24.22,24.71,25.2,24.71,0,20202
24.71,24.22,24.71,25.2,24.61,0,20243
24.61,24.22,24.71,25.2,24.61,0,20283
24.61,24.41,24.61,25,24.71,0,20324
24.71,24.22,24.71,25.2,24.51,0,20364
24.61,24.22,24.71,25.2,24.61,0,20405
24.71,24.32,24.61,25.2,24.61,0,20446
24.71,24.41,24.71,25.2,24.61,0,20486
24.71,24.22,24.71,25.2,24.71,0,20527
24.71,24.22,24.71,25.1,24.61,0,20567
24.71,24.32,24.71,25.1,24.71,0,20608
24.71,24.22,24.71,25.2,24.41,0,20648
24.71,24.22,24.71,25.2,24.71,0,20688
24.71,24.22,24.71,25.1,24.61,0,20729
24.71,24.22,24.71,25.2,24.71,0,20769
24.71,24.41,24.71,25.2,24.61,0,20810
24.71,24.22,24.71,25,24.71,0,20851
24.71,24.51,24.71,25.1,24.71,0,20891
24.71,24.22,24.71,25.2,24.41,0,20932
24.61,24.41,24.71,25.1,24.71,0,20973
24.71,24.32,24.71,25.2,24.51,0,21013
24.71,24.32,24.71,25.2,24.71,0,21054
24.71,24.22,24.71,25.2,24.71,0,21094
24.71,24.32,24.61,25.2,24.61,0,21135
24.71,24.51,24.71,25.1,24.51,0,21176
24.71,24.22,24.71,25.2,24.71,0,21216
24.71,24.32,24.51,25.2,24.71,0,21257
24.71,24.22,24.71,25.1,24.61,0,21297
24.71,24.32,24.71,25.2,24.61,0,21338
24.71,24.61,24.71,25.2,24.71,0,21379
24.71,24.32,24.61,25.29,24.71,0,21419
24.71,24.22,24.71,25.2,24.61,0,21459
24.71,24.22,24.71,25.2,24.61,0,21499
24.71,24.32,24.71,25.2,24.61,0,21540
24.71,24.22,24.71,25.2,24.61,0,21581
24.71,24.32,24.71,25.1,24.71,0,21621
24.71,24.32,24.71,25.2,24.61,0,21662
24.71,24.22,24.71,25.2,24.22,0,21703
24.71,24.32,24.71,25.2,24.51,0,21743
24.71,24.41,24.71,25.2,24.61,0,21784
24.71,24.22,24.71,25.2,24.61,0,21824
24.71,24.51,24.71,25.2,24.61,0,21865
24.71,24.22,24.71,25.29,24.61,0,21906
24.71,24.51,24.61,25.1,24.71,0,21946
24.71,24.41,24.71,25.29,24.71,0,21987
24.71,24.32,24.71,25.2,24.71,0,22027
24.71,24.22,24.71,25.1,24.61,0,22068
24.71,24.41,24.71,25.2,24.51,0,22109
24.71,24.51,24.71,25.1,24.61,0,22149
24.71,24.32,24.71,25.1,24.51,0,22190
24.71,24.22,24.71,25.1,24.71,0,22230
24.71,24.22,24.71,25.29,24.51,0,22270
24.71,24.32,24.71,25.2,24.51,0,22311
24.71,24.22,24.71,25.2,24.61,0,22351
24.71,24.22,24.71,25.1,24.61,0,22392
24.71,24.32,24.71,25.1,24.51,0,22432
24.71,24.32,24.61,25.1,24.71,0,22473
24.71,24.32,24.71,25.1,24.71,0,22514
24.71,24.22,24.71,25.2,24.61,0,22554
24.71,24.22,24.61,25.2,24.61,0,22595
24.71,24.22,24.71,25.2,24.51,0,22636
24.71,24.22,24.71,25.2,24.51,0,22676
24.71,24.51,24.71,25.1,24.71,0,22717
24.51,24.32,24.71,25.1,24.32,0,22757
24.71,24.22,24.71,25.2,24.61,0,22798
24.71,24.41,24.61,25.2,24.51,0,22839
24.71,24.22,24.71,25.2,24.71,0,22879
