A1,A2,A3,A4,A5,heat,time
22.17,21.97,22.27,22.56,22.07,0.0,5942.0
22.27,21.78,22.27,22.66,22.17,0.0,5982.0
22.27,21.87,22.56,22.75,21.97,0.0,6021.0
22.07,21.87,22.36,22.95,22.07,0.0,6061.0
22.07,21.58,22.36,22.66,22.07,0.0,6099.0
22.17,22.07,22.46,22.66,21.87,0.0,6139.0
22.17,21.58,22.27,22.75,22.17,0.0,6179.0
22.27,21.87,22.46,22.66,21.97,0.0,6218.0
22.07,22.07,22.36,22.66,21.97,0.0,6258.0
21.97,21.97,22.36,22.56,21.97,0.0,6297.0
22.27,21.87,22.17,22.56,22.07,0.0,6337.0
22.17,21.78,22.27,22.66,22.17,0.0,6377.0
22.07,21.68,22.46,22.85,22.07,0.0,6416.0
22.07,21.87,22.27,22.56,22.07,0.0,6456.0
22.27,21.97,22.36,22.75,21.97,0.0,6495.0
22.27,21.68,22.17,22.85,22.07,0.0,6535.0
22.07,21.78,22.56,22.75,22.07,0.0,6574.0
22.17,21.87,22.66,22.95,21.87,0.0,6614.0
22.07,21.87,22.36,22.56,21.87,0.0,6653.0
22.17,21.78,22.36,22.75,21.87,0.0,6692.0
22.17,21.78,22.36,22.85,21.97,0.0,6732.0
22.27,21.87,22.56,22.56,21.97,0.0,6771.0
22.07,21.78,22.27,22.75,21.87,0.0,6811.0
22.07,21.68,22.56,22.75,21.87,0.0,6851.0
22.17,21.78,22.46,22.85,21.97,0.0,6890.0
22.17,21.78,22.17,22.75,22.27,0.0,6930.0
22.17,21.78,22.46,22.75,22.17,0.0,6969.0
22.27,21.87,22.56,22.75,22.27,0.0,7009.0
22.07,21.78,22.36,22.95,22.17,0.0,7049.0
22.17,21.78,22.27,22.75,22.07,0.0,7088.0
22.17,21.87,22.27,22.85,22.07,0.0,7128.0
22.27,21.68,22.46,22.75,22.07,0.0,7166.0
22.27,21.87,22.36,22.75,22.07,0.0,7206.0
22.27,21.97,22.27,22.75,21.97,0.0,7246.0
22.17,21.87,22.27,22.56,21.97,0.0,7285.0
22.27,21.97,22.27,22.75,22.07,0.0,7325.0
22.17,21.97,22.27,22.95,21.87,0.0,7364.0
21.97,21.78,22.66,22.95,21.97,0.0,7404.0
22.07,21.78,22.36,22.95,21.78,0.0,7444.0
22.27,21.78,22.56,22.85,21.97,0.0,7483.0
21.97,22.17,22.36,22.56,21.78,0.0,7523.0
22.17,21.68,22.36,22.66,22.17,0.0,7562.0
22.27,21.68,22.46,22.95,21.97,0.0,7602.0
22.27,21.87,22.36,22.95,22.17,0.0,7642.0
22.27,21.97,22.46,22.46,21.97,0.0,7681.0
22.27,21.97,22.46,22.66,22.07,0.0,7720.0
22.17,21.78,22.36,22.75,22.17,0.0,7759.0
22.27,21.87,22.46,22.75,22.07,0.0,7799.0
22.07,21.87,22.36,22.75,22.17,0.0,7838.0
22.07,21.87,22.36,22.46,21.78,0.0,7878.0
21.97,21.68,22.46,22.85,22.07,0.0,7918.0
22.17,21.87,22.36,22.66,21.97,0.0,7957.0
22.07,21.58,22.46,22.75,21.97,0.0,7997.0
22.17,21.78,22.46,22.85,21.97,0.0,8036.0
22.27,21.78,22.36,22.75,21.78,0.0,8076.0
22.07,21.97,22.27,22.75,22.07,0.0,8116.0
21.78,22.17,22.27,22.85,21.97,0.0,8155.0
21.97,21.78,22.46,22.75,21.97,0.0,8195.0
22.17,22.07,22.36,22.56,21.97,0.0,8233.0
21.97,21.68,22.46,22.66,22.07,0.0,8273.0
22.17,21.97,22.56,22.66,22.07,0.0,8313.0
22.07,21.68,22.36,22.66,22.07,0.0,8352.0
21.87,21.78,22.46,22.66,21.97,0.0,8392.0
22.07,21.78,22.36,22.75,21.97,0.0,8431.0
22.07,22.07,22.36,22.66,22.07,0.0,8471.0
22.07,21.78,22.46,22.75,21.97,0.0,8511.0
22.17,21.97,22.46,22.85,21.97,0.0,8550.0
22.07,21.78,22.36,22.75,21.87,0.0,8590.0
21.97,21.68,22.46,22.75,22.07,0.0,8629.0
21.97,21.97,22.27,22.66,21.87,0.0,8669.0
22.27,21.97,22.36,22.36,22.17,0.0,8709.0
22.17,21.87,22.36,22.85,22.17,0.0,8748.0
21.97,21.68,22.27,22.56,21.78,0.0,8787.0
21.97,21.68,22.56,22.75,21.68,0.0,8826.0
22.07,21.78,22.46,23.05,22.07,0.0,8866.0
22.17,21.78,22.36,22.85,22.07,0.0,8906.0
22.17,22.07,22.36,22.66,22.07,0.0,8945.0
22.17,21.87,22.56,22.75,21.87,0.0,8985.0
22.27,21.68,22.36,22.66,21.97,0.0,9024.0
22.17,21.78,22.36,22.85,21.87,0.0,9064.0
22.07,21.68,22.36,22.75,21.97,0.0,9103.0
22.17,21.97,22.56,22.85,21.97,0.0,9143.0
22.07,21.78,22.46,22.75,21.97,0.0,9183.0
22.17,21.78,22.36,22.66,21.97,0.0,9222.0
21.87,21.97,22.36,22.66,21.78,0.0,9262.0
22.17,21.87,22.56,22.66,21.97,0.0,9300.0
22.07,21.97,22.17,22.85,21.97,0.0,9340.0
22.07,21.68,22.36,22.85,21.68,0.0,9380.0
22.07,21.97,22.36,22.85,22.07,0.0,9419.0
21.97,21.78,22.27,22.56,21.97,0.0,9459.0
21.87,21.58,22.27,22.75,22.07,0.0,9498.0
22.27,21.78,22.36,23.05,21.87,0.0,9538.0
22.07,21.78,22.27,22.85,21.97,0.0,9578.0
22.17,21.97,22.27,22.75,21.87,0.0,9617.0
22.07,21.78,22.36,22.85,22.07,0.0,9657.0
21.97,21.78,22.56,22.85,21.87,0.0,9696.0
21.87,21.58,22.27,22.66,22.07,0.0,9736.0
22.17,21.68,22.27,22.95,21.97,0.0,9776.0
22.07,21.97,22.46,22.75,21.78,0.0,9815.0
22.17,21.87,22.36,22.56,22.07,0.0,9854.0
22.07,21.87,22.36,22.75,22.17,0.0,9893.0
21.97,21.78,22.27,22.66,21.97,0.0,9933.0
21.97,21.68,22.46,22.75,22.07,0.0,9973.0
22.27,21.78,22.27,22.75,21.87,0.0,10012.0
21.87,21.78,22.56,22.75,21.78,0.0,10053.0
22.17,21.78,22.36,22.66,21.87,0.0,10093.0
