A1,A2,A3,A4,A5,heat,time,1A,15V
25.68,25.29,25.68,25.88,25.68,0.0,23609.0
25.78,25.29,25.68,25.88,25.68,0.0,23650.0
25.68,25.49,25.68,25.88,25.59,0.0,23690.0
25.68,25.29,25.68,25.88,25.68,0.0,23609.0
25.78,25.29,25.68,25.88,25.68,0.0,23650.0
25.68,25.49,25.68,25.88,25.59,0.0,23690.0
25.68,25.1,25.59,25.68,25.2,0.0,3.0
25.78,25.2,25.59,25.88,25.39,0.0,9.0
25.68,25.1,25.68,25.68,25.68,0.0,15.0
25.68,25.1,25.68,26.07,25.78,0.0,51.0
25.68,25.2,25.59,25.88,25.49,0.0,89.0
25.68,25.2,25.68,25.88,25.59,0.0,125.0
25.68,25.1,25.68,25.88,25.68,0.0,164.0
25.68,25.2,25.68,25.78,25.68,0.0,203.0
25.68,25.29,25.68,25.78,25.59,0.0,241.0
25.68,25.2,25.68,25.88,25.49,0.0,280.0
25.68,25.2,25.59,26.07,25.2,0.0,318.0
25.68,25.2,25.68,25.98,25.39,0.0,357.0
25.68,25.2,25.68,25.88,25.29,0.0,395.0
25.68,25.2,25.59,25.88,25.49,0.0,434.0
25.68,25.29,25.68,25.68,25.49,0.0,473.0
25.68,25.2,25.59,25.98,25.29,0.0,510.0
25.78,25.29,25.68,25.78,25.59,0.0,549.0
25.59,25.2,25.68,25.78,25.29,0.0,587.0
25.88,25.2,25.68,25.78,25.49,0.0,626.0
25.68,25.29,25.68,25.68,25.59,0.0,664.0
25.68,25.2,25.59,25.78,25.68,0.0,703.0
25.78,25.2,25.68,25.78,25.59,0.0,742.0
25.78,25.2,25.68,25.88,25.39,0.0,780.0
25.78,25.2,25.68,25.78,25.2,0.0,819.0
25.59,25.2,25.68,25.68,25.49,0.0,857.0
25.68,25.2,25.68,25.98,25.68,0.0,896.0
25.68,25.1,25.68,25.68,25.68,0.0,933.0
25.68,25.2,25.68,25.98,25.49,0.0,972.0
25.68,25.2,25.59,25.88,25.29,0.0,1011.0
25.68,25.2,25.68,25.78,25.59,0.0,1050.0
25.68,25.2,25.68,25.78,25.49,0.0,1090.0
25.59,25.1,25.59,25.68,25.49,0.0,1129.0
25.68,25.2,25.59,25.78,25.68,0.0,1169.0
25.68,25.2,25.68,25.78,25.59,0.0,1209.0
25.68,25.1,25.68,25.78,25.59,0.0,1248.0
25.68,25.2,25.68,25.68,25.68,0.0,1288.0
25.59,25.29,25.68,25.68,25.59,0.0,1327.0
25.68,25.2,25.68,25.88,25.68,0.0,1367.0
25.68,25.2,25.68,25.98,25.49,0.0,1406.0
25.68,25.2,25.68,25.78,25.78,0.0,1445.0
25.68,25.2,25.68,25.68,25.68,0.0,1485.0
25.68,25.2,25.68,25.78,25.68,0.0,1524.0
25.68,25.2,25.68,25.78,25.68,0.0,1564.0
25.68,25.2,25.49,25.68,25.49,0.0,1604.0
25.68,25.2,25.68,25.78,25.68,0.0,1643.0
25.78,25.2,25.59,25.88,25.68,0.0,1683.0
25.68,25.2,25.68,25.78,25.59,0.0,1722.0
25.68,25.2,25.68,25.78,25.68,0.0,1762.0
25.59,25.2,25.68,25.88,25.39,0.0,1802.0
25.59,25.2,25.59,25.68,25.68,0.0,1841.0
25.68,25.1,25.59,25.68,25.59,0.0,1881.0
25.59,25.2,25.59,25.88,25.49,0.0,1920.0
25.49,25.0,25.59,25.68,25.68,0.0,1959.0
25.68,25.2,25.78,25.68,25.49,0.0,1998.0
25.68,25.2,25.68,25.88,25.68,0.0,2038.0
25.59,25.2,25.59,25.78,25.68,0.0,2078.0
25.68,25.1,25.68,25.68,25.68,0.0,2117.0
25.68,25.2,25.59,25.78,25.68,0.0,2157.0
25.68,25.1,25.59,25.88,25.59,0.0,2196.0
25.59,25.0,25.68,25.68,25.68,0.0,2236.0
25.68,25.1,25.68,25.68,25.68,0.0,2276.0
25.68,25.2,25.68,25.78,25.68,0.0,2315.0
25.68,25.2,25.68,25.68,25.88,0.0,2355.0
25.68,25.1,25.68,25.88,25.68,0.0,2394.0
25.68,25.1,25.68,25.78,25.78,0.0,2434.0
25.68,25.1,25.68,25.68,25.78,0.0,2473.0
25.68,25.2,25.68,25.78,25.68,0.0,2512.0
25.68,25.2,25.59,25.68,25.68,0.0,2552.0
25.68,25.1,25.68,25.68,25.68,0.0,2591.0
25.59,25.1,25.68,25.68,25.78,0.0,2631.0
25.78,25.2,25.59,25.68,25.68,0.0,2671.0
25.68,25.2,25.59,25.68,25.68,0.0,2710.0
25.59,25.0,25.68,25.68,25.78,0.0,2750.0
25.59,25.2,25.68,25.68,25.78,0.0,2789.0
25.68,25.2,25.59,25.78,25.78,0.0,2829.0
25.49,25.2,25.59,25.88,25.68,0.0,2869.0
25.68,25.2,25.68,25.78,25.68,0.0,2908.0
25.59,25.0,25.68,25.68,25.68,0.0,2948.0
25.59,25.1,25.68,25.88,25.68,0.0,2987.0
25.68,25.2,25.49,25.78,25.68,0.0,3026.0
25.68,25.2,25.68,25.68,25.68,0.0,3066.0
25.68,25.2,25.68,25.68,25.68,0.0,3105.0
25.68,25.1,25.39,25.78,25.78,0.0,3145.0
25.68,25.1,25.68,25.68,25.78,0.0,3184.0
25.68,25.2,25.59,25.98,25.68,0.0,3224.0
25.68,25.2,25.59,25.68,25.88,0.0,3263.0
25.59,25.29,25.59,25.88,25.88,0.0,3303.0
25.68,25.1,25.59,25.68,25.68,0.0,3343.0
25.59,25.2,25.49,25.78,25.78,0.0,3382.0
25.59,25.2,25.59,25.88,25.78,0.0,3422.0
25.59,25.2,25.49,25.88,25.68,0.0,3461.0
25.68,25.2,25.68,25.78,25.68,0.0,3501.0
25.68,25.2,25.49,25.98,25.78,0.0,3540.0
25.68,25.2,25.49,25.78,25.78,0.0,3579.0
25.78,25.2,25.59,25.68,25.68,0.0,3619.0
25.68,25.2,25.59,25.78,25.78,0.0,3658.0
25.68,25.2,25.59,25.88,25.68,0.0,3698.0
25.59,25.2,25.68,25.88,25.78,0.0,3738.0
25.59,25.2,25.68,25.78,25.88,0.0,3777.0
25.68,25.1,25.68,25.68,25.78,0.0,3817.0
25.59,25.1,25.59,25.68,26.07,0.0,3856.0
25.68,25.2,25.59,25.88,25.78,0.0,3896.0
25.78,25.2,25.78,25.78,25.68,0.0,3936.0
25.68,25.2,25.39,25.78,25.88,0.0,3975.0
25.68,25.1,25.68,25.68,25.98,0.0,4015.0
25.49,25.2,25.68,25.78,25.88,0.0,4054.0
25.78,25.2,25.59,25.98,25.68,0.0,4093.0
25.68,25.2,25.68,25.68,25.98,0.0,4133.0
25.68,25.2,25.68,25.78,25.78,0.0,4172.0
25.59,25.1,25.68,25.68,25.88,0.0,4212.0
25.68,25.2,25.68,25.68,25.68,0.0,4251.0
25.59,25.1,25.59,25.78,25.88,0.0,4291.0
25.68,25.2,25.68,25.78,25.68,0.0,4331.0
25.68,25.2,25.59,25.78,25.98,0.0,4370.0
25.68,25.2,25.59,25.78,25.98,0.0,4410.0
25.68,25.2,25.59,25.78,25.88,0.0,4449.0
25.49,25.2,25.59,25.88,25.98,0.0,4489.0
25.59,25.29,25.68,25.68,25.98,0.0,4528.0
25.59,25.2,25.59,25.68,25.78,0.0,4568.0
25.68,25.2,25.49,25.78,25.98,0.0,4608.0
25.39,25.0,25.68,25.68,26.07,0.0,4646.0
25.68,25.2,25.49,25.88,25.88,0.0,4686.0
25.68,25.2,25.59,25.88,25.78,0.0,4725.0
25.68,25.2,25.68,25.68,26.07,0.0,4765.0
25.68,25.1,25.68,25.98,25.78,0.0,4805.0
25.59,25.1,25.59,25.59,26.17,0.0,4844.0
25.68,25.2,25.68,25.78,25.88,0.0,4884.0
25.59,25.2,25.59,25.78,25.78,0.0,4923.0
25.59,25.2,25.68,25.78,25.88,0.0,4963.0
25.68,25.2,25.59,25.68,25.98,0.0,5003.0
25.59,25.2,25.49,25.98,26.07,0.0,5042.0
25.59,25.2,25.68,25.68,25.88,0.0,5082.0
25.68,25.2,25.68,25.68,25.88,0.0,5121.0
25.78,25.2,25.59,25.68,25.88,0.0,5160.0
25.68,25.1,25.59,25.68,26.07,0.0,5200.0
25.68,25.1,25.59,25.68,25.78,0.0,5239.0
25.59,25.2,25.59,25.78,26.07,0.0,5279.0
25.68,25.2,25.59,25.88,26.07,0.0,5318.0
25.78,25.2,25.59,25.88,25.98,0.0,5358.0
25.68,25.2,25.59,25.78,25.88,0.0,5398.0
25.59,25.2,25.68,25.98,26.07,0.0,5437.0
25.59,25.2,25.68,25.68,26.17,0.0,5477.0
25.59,25.2,25.59,25.78,25.98,0.0,5516.0
25.59,25.2,25.59,25.78,26.07,0.0,5556.0
25.59,25.2,25.49,25.78,26.17,0.0,5596.0
25.68,25.2,25.68,25.68,26.07,0.0,5635.0
25.59,25.2,25.59,25.78,26.17,0.0,5675.0
