A1,A2,A3,A4,A5,heat,time
25.29,24.71,25.39,25.78,27.73,1.0,35240.0
25.29,24.61,25.49,25.2,27.83,1.0,35281.0
25.49,24.8,25.68,25.59,27.83,1.0,35321.0
25.2,24.71,25.49,25.59,27.73,1.0,35362.0
25.29,24.51,25.68,25.68,27.73,1.0,35403.0
25.29,24.51,25.49,25.68,27.64,1.0,35443.0
25.39,24.9,25.39,25.49,27.83,1.0,35484.0
25.2,24.71,25.39,25.68,27.83,1.0,35524.0
25.39,24.61,25.49,25.59,27.73,1.0,35565.0
25.2,24.71,25.59,25.68,27.83,1.0,35606.0
25.29,24.71,25.78,25.59,27.83,1.0,35646.0
25.2,24.61,25.49,25.49,27.83,1.0,35687.0
25.49,24.71,25.39,25.68,27.93,1.0,35727.0
25.29,24.71,25.39,25.68,27.73,1.0,35768.0
25.39,24.8,25.39,25.49,27.83,1.0,35809.0
25.49,24.8,25.49,25.68,27.73,1.0,35849.0
25.39,24.71,25.39,25.49,27.83,1.0,35890.0
25.49,24.8,25.39,25.59,27.83,1.0,35931.0
25.2,24.71,25.2,25.49,27.73,1.0,35971.0
25.29,24.9,25.49,25.68,27.64,1.0,36012.0
25.29,24.71,25.29,25.59,27.93,1.0,36051.0
25.49,24.71,25.49,25.39,28.03,1.0,36092.0
25.49,24.61,25.68,25.68,27.93,1.0,36133.0
25.39,24.51,25.39,25.39,27.93,1.0,36173.0
25.29,24.71,25.59,25.49,28.03,1.0,36214.0
25.29,24.9,25.68,25.59,27.93,1.0,36254.0
25.2,24.71,25.49,25.78,28.03,1.0,36295.0
25.29,24.71,25.49,25.68,28.03,1.0,36336.0
25.2,24.71,25.29,25.59,28.03,1.0,36376.0
25.39,24.71,25.68,25.49,27.93,1.0,36417.0
25.29,24.61,25.49,25.59,28.03,1.0,36457.0
25.29,24.71,25.29,25.68,28.03,1.0,36498.0
25.49,24.8,25.39,25.68,27.83,1.0,36539.0
25.29,24.71,25.59,25.68,27.83,1.0,36579.0
25.68,24.71,25.39,25.68,28.03,1.0,36620.0
25.29,25.0,25.59,25.68,27.93,1.0,36660.0
25.29,24.71,25.29,25.39,28.03,1.0,36701.0
25.2,24.71,25.59,25.49,28.03,1.0,36742.0
25.29,24.71,25.39,25.78,27.83,1.0,36782.0
25.49,24.71,25.39,25.49,27.93,1.0,36823.0
25.39,24.71,25.39,25.78,28.12,1.0,36864.0
25.39,24.41,25.39,25.59,28.12,1.0,36903.0
25.2,24.61,25.49,25.49,28.03,1.0,36944.0
25.49,24.9,25.59,25.59,28.03,1.0,36984.0
25.39,24.61,25.39,25.68,27.93,1.0,37025.0
25.39,24.71,25.39,25.78,28.03,1.0,37066.0
25.29,24.61,25.39,25.68,28.03,1.0,37106.0
25.29,24.8,25.39,25.59,28.12,1.0,37147.0
25.39,24.8,25.59,25.39,27.93,1.0,37187.0
25.49,24.61,25.39,25.39,28.22,1.0,37228.0
25.59,24.61,25.39,25.59,28.12,1.0,37269.0
25.29,24.71,25.39,25.68,28.12,1.0,37309.0
25.39,24.8,25.49,25.49,28.12,1.0,37350.0
25.29,24.61,25.39,25.39,28.03,1.0,37390.0
25.39,24.8,25.39,25.68,28.12,1.0,37431.0
25.1,24.71,25.49,25.68,28.03,1.0,37472.0
25.39,24.8,25.49,25.49,28.12,1.0,37512.0
25.39,24.61,25.49,25.68,28.22,1.0,37553.0
25.2,24.71,25.49,25.68,28.12,1.0,37594.0
25.2,24.71,25.59,25.78,28.03,1.0,37634.0
25.29,24.61,25.39,25.49,28.22,1.0,37675.0
25.59,24.71,25.39,25.68,28.12,1.0,37714.0
25.2,24.9,25.49,25.78,28.12,1.0,37755.0
25.29,24.71,25.49,25.39,28.22,1.0,37796.0
25.39,24.9,25.39,25.59,28.12,1.0,37836.0
25.39,24.9,25.39,25.68,28.12,1.0,37877.0
25.59,24.71,25.39,25.68,28.12,1.0,37917.0
25.2,24.61,25.49,25.68,28.22,1.0,37958.0
25.29,24.61,25.59,25.49,28.12,1.0,37999.0
25.29,24.61,25.49,25.88,28.12,1.0,38039.0
25.29,24.71,25.49,25.49,28.22,1.0,38080.0
25.29,24.61,25.29,25.49,28.12,1.0,38120.0
25.29,24.71,25.39,25.68,28.22,1.0,38161.0
25.1,24.71,25.49,25.68,28.22,1.0,38202.0
25.29,24.71,25.59,25.68,28.03,1.0,38242.0
25.39,24.8,25.68,25.59,28.12,1.0,38283.0
25.39,24.61,25.49,25.68,28.22,1.0,38323.0
25.29,24.71,25.39,25.49,28.12,1.0,38364.0
25.29,24.41,25.29,25.68,28.22,1.0,38405.0
25.29,24.8,25.39,25.59,28.12,1.0,38445.0
25.29,24.71,25.39,25.68,28.32,1.0,38486.0
25.49,24.71,25.68,25.68,28.42,1.0,38526.0
25.2,24.71,25.49,25.59,28.32,1.0,38566.0
25.29,24.71,25.49,25.49,28.22,1.0,38607.0
25.49,24.51,25.49,25.49,28.22,1.0,38647.0
25.39,24.9,25.29,25.49,28.03,1.0,38688.0
25.29,24.71,25.29,25.39,28.12,1.0,38729.0
25.59,24.71,25.59,25.49,28.22,1.0,38769.0
25.2,24.9,25.68,25.88,28.22,1.0,38810.0
25.39,24.71,25.49,25.59,28.22,1.0,38850.0
25.29,24.71,25.39,25.78,28.22,1.0,38891.0
25.49,24.61,25.39,25.49,28.42,1.0,38932.0
25.1,24.61,25.29,25.68,28.22,1.0,38972.0
25.39,25.0,25.59,25.59,28.12,1.0,39013.0
25.2,24.9,25.49,25.39,28.22,1.0,39053.0
25.29,24.8,25.68,25.59,28.22,1.0,39094.0
25.68,24.51,25.49,25.49,28.32,1.0,39135.0
25.29,24.71,25.39,25.49,28.12,1.0,39175.0
25.39,24.61,25.49,25.68,28.22,1.0,39216.0
25.1,24.8,25.49,25.59,28.22,1.0,39256.0
25.39,24.8,25.39,25.59,28.22,1.0,39297.0
25.29,24.61,25.59,25.68,28.22,1.0,39337.0
25.39,24.8,25.29,25.59,28.12,1.0,39377.0
25.29,24.71,25.59,25.78,28.32,1.0,39418.0
25.2,24.71,25.29,25.88,28.42,1.0,39459.0
25.29,24.71,25.39,25.59,28.22,1.0,39499.0
25.39,24.9,25.49,25.59,28.22,1.0,39540.0
25.59,24.8,25.59,25.59,28.12,1.0,39580.0
25.39,24.51,25.49,25.59,28.52,1.0,39621.0
25.2,24.71,25.39,25.78,28.52,1.0,39662.0
25.2,24.8,25.49,25.49,28.32,1.0,39702.0
25.39,24.8,25.29,25.88,28.22,1.0,39743.0
25.39,24.61,25.59,25.68,28.61,1.0,39783.0
25.39,24.41,25.49,25.59,28.61,1.0,39824.0
25.2,24.8,25.68,25.68,28.32,1.0,39865.0
25.68,24.51,25.39,25.88,28.42,1.0,39905.0
25.2,24.8,25.68,25.68,28.42,1.0,39946.0
25.49,24.61,25.39,25.68,28.32,1.0,39986.0
25.29,24.71,25.2,25.78,28.52,1.0,40027.0
25.49,24.71,25.49,25.68,28.52,1.0,40068.0
25.1,24.71,25.39,25.59,28.22,1.0,40108.0
25.29,24.71,25.78,25.59,28.52,1.0,40148.0
25.2,24.71,25.59,25.59,28.32,1.0,40189.0
25.29,24.51,25.39,25.88,28.42,1.0,40229.0
25.39,24.61,25.68,25.49,28.61,1.0,40270.0
25.49,24.61,25.39,25.59,28.52,1.0,40310.0
25.39,24.61,25.49,25.68,28.42,1.0,40351.0
25.2,24.71,25.49,25.88,28.32,1.0,40392.0
25.49,24.8,25.59,25.49,28.32,1.0,40432.0
25.39,24.8,25.39,25.59,28.32,1.0,40473.0
25.29,24.9,25.29,25.68,28.42,1.0,40513.0
25.59,24.71,25.59,25.59,28.61,1.0,40554.0
25.49,24.51,25.49,25.49,28.42,1.0,40595.0
25.39,24.8,25.78,25.68,28.42,1.0,40635.0
25.39,24.71,25.59,25.68,28.61,1.0,40676.0
25.29,24.71,25.39,25.59,28.71,1.0,40716.0
25.29,24.71,25.49,25.78,28.42,1.0,40757.0
25.2,24.71,25.59,25.59,28.61,1.0,40798.0
25.39,24.8,25.49,25.78,28.61,1.0,40838.0
25.29,24.71,25.59,25.78,28.52,1.0,40879.0
25.2,24.61,25.59,25.68,28.52,1.0,40919.0
25.29,24.71,25.59,25.59,28.52,1.0,40960.0
25.29,24.8,25.39,25.78,28.61,1.0,41000.0
25.29,24.8,25.2,25.68,28.42,1.0,41040.0
24.9,24.8,25.49,25.68,28.42,1.0,41081.0
25.2,24.8,25.68,25.59,28.61,1.0,41122.0
25.2,24.61,25.39,25.59,28.42,1.0,41162.0
25.39,24.71,25.49,25.59,28.61,1.0,41203.0
25.2,24.8,25.49,25.59,28.42,1.0,41243.0
25.29,24.8,25.68,25.88,28.61,1.0,41284.0
25.2,24.71,25.49,25.68,28.61,1.0,41325.0
25.29,24.8,25.29,25.88,28.81,1.0,41365.0
25.49,24.51,25.29,25.59,28.81,1.0,41406.0
25.29,24.71,25.39,25.68,28.81,1.0,41446.0
25.29,24.71,25.68,25.78,28.71,1.0,41487.0
25.2,24.9,25.59,25.68,28.81,1.0,41528.0
25.2,24.8,25.59,25.68,28.61,1.0,41568.0
25.2,24.8,25.29,25.78,28.81,1.0,41609.0
25.39,24.61,25.49,25.68,28.61,1.0,41649.0
25.68,24.8,25.49,25.49,28.52,1.0,41690.0
25.29,24.71,25.39,25.68,28.61,1.0,41731.0
25.59,24.9,25.59,25.49,28.61,1.0,41771.0
25.29,24.71,25.59,25.88,28.71,1.0,41811.0
25.2,24.71,25.39,25.68,28.71,1.0,41851.0
25.29,24.71,25.49,25.78,28.71,1.0,41892.0
25.1,24.71,25.39,25.98,28.61,1.0,41933.0
25.39,24.8,25.39,25.68,28.81,1.0,41973.0
25.49,24.71,25.49,25.68,28.71,1.0,42014.0
25.29,24.8,25.39,25.68,28.61,1.0,42055.0
25.29,24.71,25.49,25.68,28.52,1.0,42095.0
25.2,24.8,25.29,25.78,28.61,1.0,42136.0
25.29,24.71,25.59,25.78,28.81,1.0,42176.0
25.39,24.71,25.29,25.68,28.71,1.0,42217.0
25.29,24.51,25.49,25.78,28.71,1.0,42258.0
25.1,24.61,25.49,25.78,28.71,1.0,42298.0
25.39,24.61,25.49,25.78,28.71,1.0,42339.0
25.29,24.71,25.29,25.78,28.61,1.0,42379.0
25.39,24.8,25.39,25.59,28.61,1.0,42420.0
25.29,24.8,25.29,25.68,28.71,1.0,42461.0
25.2,24.71,25.39,25.78,28.91,1.0,42501.0
25.2,24.9,25.49,25.59,28.61,1.0,42542.0
25.29,24.8,25.29,25.68,28.61,1.0,42582.0
25.39,24.61,25.49,25.59,28.61,1.0,42622.0
25.2,24.61,25.49,25.68,28.61,1.0,42663.0
25.39,24.9,25.39,25.68,28.52,1.0,42703.0
25.39,24.8,25.49,25.78,29.0,1.0,42744.0
25.39,24.71,25.49,25.78,28.81,1.0,42785.0
25.39,24.71,25.68,25.78,28.61,1.0,42825.0
25.49,24.61,25.68,25.59,28.81,1.0,42866.0
25.29,24.71,25.49,25.68,28.81,1.0,42906.0
25.29,24.71,25.59,25.59,28.71,1.0,42947.0
25.2,24.61,25.39,25.78,28.81,1.0,42988.0
