A1,A2,A3,A4,A5,heat,time
23.63,23.14,23.73,23.93,24.32,0.0,4322.0
23.54,23.24,23.73,23.93,24.32,0.0,4361.0
23.63,23.34,23.63,24.02,24.32,0.0,4401.0
23.54,22.95,23.54,24.12,24.32,0.0,4440.0
23.54,22.95,23.54,23.93,24.32,0.0,4480.0
23.54,23.14,23.93,23.93,24.32,0.0,4519.0
23.54,22.95,23.73,24.02,24.02,0.0,4558.0
23.63,23.34,23.83,24.02,24.41,0.0,4598.0
23.54,22.95,23.93,24.02,24.41,0.0,4637.0
23.54,22.85,23.93,24.12,24.12,0.0,4677.0
23.54,23.14,23.54,24.12,24.22,0.0,4717.0
23.73,23.44,23.93,24.12,24.41,0.0,4756.0
23.54,23.05,23.63,23.93,24.32,0.0,4796.0
23.44,23.05,23.63,24.02,24.41,0.0,4835.0
23.63,23.24,23.63,24.12,23.83,0.0,4875.0
23.34,23.05,23.73,24.02,24.41,0.0,4915.0
23.54,22.95,23.63,23.83,24.22,0.0,4954.0
23.63,23.05,23.83,23.93,24.12,0.0,4994.0
23.54,23.24,23.73,24.02,24.32,0.0,5032.0
23.63,23.05,23.63,24.12,24.12,0.0,5072.0
23.63,23.14,23.54,23.83,24.12,0.0,5112.0
23.44,23.14,23.83,23.83,24.41,0.0,5151.0
23.44,22.95,23.73,23.93,24.51,0.0,5191.0
23.73,23.14,23.83,23.93,24.02,0.0,5230.0
23.44,23.05,23.63,23.73,24.41,0.0,5270.0
23.54,23.05,23.73,24.02,24.22,0.0,5309.0
23.54,23.24,23.63,24.02,24.32,0.0,5349.0
23.44,23.05,23.73,23.93,24.12,0.0,5389.0
23.63,23.24,23.63,24.12,24.22,0.0,5428.0
23.54,23.05,23.73,23.93,24.22,0.0,5468.0
23.44,23.24,23.73,24.02,24.32,0.0,5507.0
23.63,23.05,23.63,23.83,24.12,0.0,5547.0
23.44,23.05,23.83,23.83,24.32,0.0,5586.0
23.44,23.24,23.73,24.12,24.41,0.0,5625.0
23.63,23.14,23.63,23.93,24.41,0.0,5665.0
23.63,23.24,23.83,24.12,24.32,0.0,5704.0
23.54,23.34,23.73,24.12,24.41,0.0,5744.0
23.54,23.14,23.93,23.73,24.22,0.0,5784.0
23.63,23.34,23.73,24.22,24.32,0.0,5823.0
23.63,23.05,23.73,24.12,24.22,0.0,5863.0
23.54,23.05,23.83,23.93,24.41,0.0,5902.0
23.63,23.05,23.63,23.93,24.41,0.0,5942.0
23.63,23.14,23.63,24.12,24.22,0.0,5982.0
23.63,23.34,23.83,23.93,24.22,0.0,6021.0
23.63,23.14,23.73,24.02,24.22,0.0,6061.0
23.63,22.95,23.73,24.02,24.22,0.0,6099.0
23.73,23.24,23.83,24.12,24.32,0.0,6139.0
23.44,23.24,23.63,24.12,24.22,0.0,6179.0
23.44,23.05,23.63,24.12,24.12,0.0,6218.0
23.54,23.14,23.83,24.02,24.41,0.0,6258.0
23.34,23.14,23.73,23.93,24.22,0.0,6297.0
23.44,23.14,23.73,23.93,24.22,0.0,6337.0
23.54,23.24,23.63,24.22,23.93,0.0,6377.0
23.63,22.85,23.83,24.12,24.41,0.0,6416.0
23.54,23.05,23.73,24.12,24.22,0.0,6456.0
23.44,23.24,23.83,24.12,24.51,0.0,6495.0
23.54,23.05,23.73,24.02,24.22,0.0,6535.0
23.54,22.95,23.83,23.93,24.51,0.0,6574.0
23.34,23.24,23.73,24.02,24.22,0.0,6614.0
23.73,23.14,23.83,24.02,24.32,0.0,6653.0
23.54,22.85,23.83,23.93,24.22,0.0,6692.0
23.44,23.14,23.73,23.93,24.22,0.0,6732.0
23.54,23.05,23.54,24.02,24.32,0.0,6771.0
23.73,23.34,23.73,23.93,24.41,0.0,6811.0
23.63,23.24,23.54,23.83,24.51,0.0,6851.0
23.44,23.05,23.73,23.93,24.22,0.0,6890.0
23.54,22.85,23.63,23.93,24.32,0.0,6930.0
23.63,23.24,23.63,23.93,24.32,0.0,6969.0
23.44,23.14,23.54,23.93,24.41,0.0,7009.0
23.44,23.14,23.63,24.02,24.22,0.0,7049.0
23.34,23.24,23.63,24.12,24.12,0.0,7088.0
23.24,23.05,23.83,24.02,24.22,0.0,7128.0
23.73,23.14,23.54,24.12,24.12,0.0,7166.0
23.63,23.05,23.73,24.12,24.22,0.0,7206.0
23.54,22.85,23.83,24.02,24.22,0.0,7246.0
23.44,23.24,23.63,23.83,24.32,0.0,7285.0
23.54,22.95,23.54,24.22,24.12,0.0,7325.0
23.34,23.14,23.63,24.02,24.22,0.0,7364.0
23.24,23.05,23.83,23.93,24.32,0.0,7404.0
23.54,22.95,23.63,24.02,24.41,0.0,7444.0
23.54,23.14,23.83,23.93,24.12,0.0,7483.0
23.34,23.34,23.63,24.02,24.32,0.0,7523.0
23.73,23.24,23.24,23.73,24.51,0.0,7562.0
23.54,23.14,23.73,23.83,24.41,0.0,7602.0
23.54,23.05,23.63,23.83,24.22,0.0,7642.0
23.44,23.05,23.54,23.93,24.51,0.0,7681.0
23.24,23.14,23.63,24.12,24.12,0.0,7720.0
23.44,22.95,23.63,24.02,24.12,0.0,7759.0
23.44,23.14,23.73,23.93,24.22,0.0,7799.0
23.63,22.95,23.93,24.02,24.22,0.0,7838.0
23.34,23.24,23.73,24.22,24.22,0.0,7878.0
23.54,23.05,23.83,24.12,24.51,0.0,7918.0
23.54,23.34,23.93,24.22,24.51,0.0,7957.0
23.44,23.05,23.73,24.12,24.12,0.0,7997.0
23.54,22.85,24.02,23.83,24.12,0.0,8036.0
23.54,23.05,23.63,23.93,24.12,0.0,8076.0
23.63,22.95,23.73,24.02,24.22,0.0,8116.0
23.54,23.14,23.73,23.93,24.22,0.0,8155.0
23.44,23.05,23.54,24.02,24.22,0.0,8195.0
23.34,22.75,24.12,23.73,24.41,0.0,8233.0
23.44,23.05,23.63,24.22,24.51,0.0,8273.0
23.73,23.24,23.73,24.22,24.22,0.0,8313.0
23.34,22.85,23.63,23.83,24.32,0.0,8352.0
23.34,22.95,23.73,24.02,24.22,0.0,8392.0
23.44,23.14,23.63,24.02,24.12,0.0,8431.0
23.44,23.14,23.73,23.83,24.32,0.0,8471.0
23.44,22.95,23.73,23.83,24.12,0.0,8511.0
23.34,23.05,23.54,24.02,24.22,0.0,8550.0
23.44,23.24,23.54,24.02,24.41,0.0,8590.0
23.34,22.95,23.63,24.12,24.32,0.0,8629.0
23.63,23.05,23.93,23.73,24.32,0.0,8669.0
23.44,23.14,23.63,23.83,24.22,0.0,8709.0
23.44,23.05,23.73,23.93,24.22,0.0,8748.0
23.34,23.05,23.63,23.93,24.32,0.0,8787.0
23.14,23.05,23.73,24.02,24.22,0.0,8826.0
23.54,23.05,23.63,24.02,24.22,0.0,8866.0
23.44,23.14,23.73,23.93,24.22,0.0,8906.0
23.34,23.14,23.63,23.93,24.32,0.0,8945.0
23.44,23.14,23.63,24.02,24.32,0.0,8985.0
23.54,23.14,23.44,24.12,24.32,0.0,9024.0
23.34,23.24,23.83,23.93,24.41,0.0,9064.0
23.54,23.14,23.73,24.22,24.12,0.0,9103.0
23.34,22.95,23.54,23.83,24.32,0.0,9143.0
23.34,22.75,23.93,23.83,24.22,0.0,9183.0
23.34,23.14,23.63,23.93,24.12,0.0,9222.0
23.24,23.14,23.73,23.73,24.22,0.0,9262.0
23.54,22.95,23.73,23.93,24.41,0.0,9300.0
