A1,A2,A3,A4,A5,heat,time
22.75,22.56,23.24,23.73,23.83,0.0,3808.0
22.95,22.66,23.24,23.63,23.83,0.0,3848.0
22.85,22.46,23.34,23.54,23.73,0.0,3887.0
22.95,22.46,22.75,23.73,23.63,0.0,3927.0
22.85,22.46,23.14,23.24,23.44,0.0,3965.0
22.95,22.56,23.05,23.73,23.93,0.0,4005.0
22.95,22.46,23.14,23.63,23.63,0.0,4044.0
22.66,22.46,23.14,23.54,23.44,0.0,4084.0
23.14,22.46,23.14,23.63,23.63,0.0,4124.0
22.66,22.46,23.24,23.54,23.44,0.0,4163.0
22.85,22.46,23.24,23.34,23.63,0.0,4203.0
23.14,22.46,23.14,23.54,23.63,0.0,4242.0
23.14,22.56,23.24,23.44,23.44,0.0,4282.0
23.05,22.27,23.05,23.54,23.73,0.0,4322.0
22.95,22.56,23.05,23.54,23.83,0.0,4361.0
22.95,22.56,23.44,23.63,23.83,0.0,4401.0
22.95,22.36,23.05,23.73,23.73,0.0,4440.0
23.14,22.56,23.34,23.83,23.93,0.0,4480.0
22.85,22.46,22.95,23.44,23.63,0.0,4519.0
22.95,22.46,23.14,23.63,23.54,0.0,4558.0
22.95,22.75,23.54,23.54,23.83,0.0,4598.0
23.14,22.56,23.34,23.63,23.63,0.0,4637.0
23.05,22.56,23.05,23.63,23.83,0.0,4677.0
23.05,22.66,23.14,23.73,23.73,0.0,4717.0
23.05,22.56,23.14,23.83,23.93,0.0,4756.0
22.75,22.56,23.24,23.54,23.83,0.0,4796.0
23.05,22.66,23.05,23.73,23.63,0.0,4835.0
22.95,22.56,22.85,23.83,23.63,0.0,4875.0
22.85,22.36,23.14,23.54,23.63,0.0,4915.0
23.05,22.27,23.14,23.63,23.73,0.0,4954.0
22.95,22.46,23.24,23.63,23.83,0.0,4994.0
22.66,22.56,23.14,23.73,23.83,0.0,5032.0
22.75,22.66,23.05,23.63,23.63,0.0,5072.0
23.05,22.56,23.24,23.83,23.73,0.0,5112.0
22.85,22.46,23.05,23.44,23.34,0.0,5151.0
22.85,22.46,22.95,23.73,23.73,0.0,5191.0
23.05,22.46,23.14,23.73,23.73,0.0,5230.0
22.75,22.46,23.24,23.63,23.73,0.0,5270.0
22.95,22.46,23.24,23.63,23.63,0.0,5309.0
22.85,22.75,23.34,23.63,23.63,0.0,5349.0
23.05,22.46,23.05,23.73,23.73,0.0,5389.0
23.14,22.36,23.14,23.54,23.73,0.0,5428.0
23.05,22.56,23.14,23.63,23.83,0.0,5468.0
22.85,22.46,23.14,23.54,23.63,0.0,5507.0
23.05,22.46,23.05,23.63,23.63,0.0,5547.0
22.85,22.46,23.34,23.63,23.73,0.0,5586.0
22.85,22.75,23.34,23.73,23.73,0.0,5625.0
22.95,22.56,23.24,23.44,23.44,0.0,5665.0
22.95,22.56,23.14,23.73,23.54,0.0,5704.0
23.05,22.46,23.05,23.44,23.54,0.0,5744.0
22.66,22.36,22.95,23.44,23.44,0.0,5784.0
23.05,22.46,23.14,23.54,23.73,0.0,5823.0
23.05,22.56,23.05,23.73,23.34,0.0,5863.0
22.75,22.66,23.14,23.54,23.73,0.0,5902.0
22.95,22.46,23.24,23.44,23.63,0.0,5942.0
22.75,22.36,23.05,23.54,23.44,0.0,5982.0
22.85,22.56,23.14,23.63,23.83,0.0,6021.0
23.05,22.46,23.05,23.63,23.63,0.0,6061.0
22.95,22.46,23.24,23.54,23.54,0.0,6099.0
22.95,22.56,23.14,23.73,23.73,0.0,6139.0
22.95,22.46,23.34,23.63,23.83,0.0,6179.0
23.05,22.56,23.14,23.54,23.73,0.0,6218.0
22.95,22.66,23.44,23.83,23.73,0.0,6258.0
22.95,22.46,23.14,23.73,23.73,0.0,6297.0
22.66,22.46,23.14,23.63,23.44,0.0,6337.0
23.05,22.56,23.14,23.73,23.83,0.0,6377.0
22.95,22.56,23.14,23.63,23.93,0.0,6416.0
23.05,22.46,23.24,23.44,23.54,0.0,6456.0
22.95,22.56,23.34,23.73,23.93,0.0,6495.0
22.85,22.46,23.24,23.54,23.63,0.0,6535.0
22.95,22.56,23.05,23.54,23.73,0.0,6574.0
22.95,22.56,23.14,23.73,23.83,0.0,6614.0
22.95,22.75,23.34,23.63,23.83,0.0,6653.0
22.75,22.56,23.44,23.54,23.73,0.0,6692.0
22.95,22.56,23.14,23.54,23.54,0.0,6732.0
22.95,22.66,23.14,23.73,23.73,0.0,6771.0
22.95,22.36,22.95,23.73,23.63,0.0,6811.0
22.85,22.66,23.14,23.63,23.44,0.0,6851.0
22.85,22.56,23.05,23.63,23.83,0.0,6890.0
23.05,22.46,22.85,23.63,23.73,0.0,6930.0
22.95,22.56,23.34,23.83,23.83,0.0,6969.0
22.75,22.75,23.14,23.63,23.73,0.0,7009.0
22.95,22.46,23.34,23.54,23.63,0.0,7049.0
23.05,22.46,23.24,23.63,23.73,0.0,7088.0
22.85,22.56,23.24,23.54,23.73,0.0,7128.0
23.14,22.46,23.14,23.54,23.63,0.0,7166.0
23.14,22.36,23.05,23.73,23.73,0.0,7206.0
23.14,22.36,23.05,23.73,23.63,0.0,7246.0
22.85,22.36,23.05,23.44,23.54,0.0,7285.0
23.05,22.56,23.05,23.54,23.73,0.0,7325.0
22.95,22.56,23.05,23.54,23.44,0.0,7364.0
22.95,22.46,23.34,23.63,23.63,0.0,7404.0
22.85,22.36,23.14,23.44,23.73,0.0,7444.0
22.95,22.46,23.05,23.54,23.44,0.0,7483.0
23.05,22.56,23.14,23.73,23.54,0.0,7523.0
